pprojid	profileid	filename	date_time	latitude	longitude	psampleid	depth	watervolume	class01	class02	class03	class04	class05	class06	class07	class08	class09	class10	class11	class12	class13	class14	class15	class16	class18	class19	class20	class21	class22	class23	class24	class25	class26	class27	class28	class29	class30	class31	class32	class33	class34	class35	class36	class37	class38	class39	class40	class41	class42	class43	class44	class45	biovol01	biovol02	biovol03	biovol04	biovol05	biovol06	biovol07	biovol08	biovol09	biovol10	biovol11	biovol12	biovol13	biovol14	biovol15	biovol16	biovol17	biovol18	biovol19	biovol20	biovol21	biovol22	biovol23	biovol24	biovol25	biovol26	biovol27	biovol28	biovol29	biovol30	biovol31	biovol32	biovol33	biovol34	biovol35	biovol36	biovol37	biovol38	biovol39	biovol40	biovol41	biovol42	biovol43	biovol44	biovol45
356	ensuse001b-021-05-ASC	ensuse001b-021-05-ASC_000101LP_DEPTH_LPM.txt	2021-06-08 11:51:13	-33.12	11.896	30386	157.5	20.4																	0	0	5859	124	68	33	10	3	3	1	2	0	1	0	0	0	0																																																								
356	ensuse001b-021-05-ASC	ensuse001b-021-05-ASC_000101LP_DEPTH_LPM.txt	2021-06-08 11:51:13	-33.12	11.896	30386	167.5	24.0																	0	0	6751	115	44	37	9	6	6	2	2	2	1	0	0	0	1																																																								
356	ensuse001b-021-05-ASC	ensuse001b-021-05-ASC_000101LP_DEPTH_LPM.txt	2021-06-08 11:51:13	-33.12	11.896	30386	177.5	25.2																	0	0	6725	117	61	34	17	6	4	2	3	1	1	0	0	0	0																																																								
356	ensuse001b-021-05-ASC	ensuse001b-021-05-ASC_000101LP_DEPTH_LPM.txt	2021-06-08 11:51:13	-33.12	11.896	30386	187.5	27.0																	0	0	7353	132	74	32	17	5	5	1	1	1	0	0	0	0	0																																																								
356	ensuse001b-021-05-ASC	ensuse001b-021-05-ASC_000101LP_DEPTH_LPM.txt	2021-06-08 11:51:13	-33.12	11.896	30386	197.5	23.4																	0	0	6586	114	80	38	12	5	1	3	2	0	0	0	0	0	0																																																								
356	ensuse001b-021-05-ASC	ensuse001b-021-05-ASC_000101LP_DEPTH_LPM.txt	2021-06-08 11:51:13	-33.12	11.896	30386	207.5	22.8																	0	0	6235	136	69	36	12	4	5	0	1	0	0	0	0	0	0																																																								
356	ensuse001b-021-05-ASC	ensuse001b-021-05-ASC_000101LP_DEPTH_LPM.txt	2021-06-08 11:51:13	-33.12	11.896	30386	217.5	22.8																	0	0	6711	149	90	42	3	2	3	3	3	1	0	0	0	0	0																																																								
356	ensuse001b-021-05-ASC	ensuse001b-021-05-ASC_000101LP_DEPTH_LPM.txt	2021-06-08 11:51:13	-33.12	11.896	30386	227.5	22.2																	0	0	6487	168	82	52	9	2	4	1	1	1	0	0	0	0	0																																																								
356	ensuse001b-021-05-ASC	ensuse001b-021-05-ASC_000101LP_DEPTH_LPM.txt	2021-06-08 11:51:13	-33.12	11.896	30386	237.5	22.2																	0	0	6337	156	75	51	9	6	5	1	0	1	0	0	0	0	0																																																								
356	ensuse001b-021-05-ASC	ensuse001b-021-05-ASC_000101LP_DEPTH_LPM.txt	2021-06-08 11:51:13	-33.12	11.896	30386	247.5	22.8																	0	0	6675	139	87	40	9	6	2	2	1	0	1	1	0	0	0																																																								
356	ensuse001b-021-05-ASC	ensuse001b-021-05-ASC_000101LP_DEPTH_LPM.txt	2021-06-08 11:51:13	-33.12	11.896	30386	257.5	21.6																	0	0	6627	165	74	38	10	5	4	1	2	0	0	0	0	0	0																																																								
356	ensuse001b-021-05-ASC	ensuse001b-021-05-ASC_000101LP_DEPTH_LPM.txt	2021-06-08 11:51:13	-33.12	11.896	30386	267.5	21.6																	0	0	6847	145	86	38	9	4	2	2	3	1	0	0	0	0	0																																																								
356	ensuse001b-021-05-ASC	ensuse001b-021-05-ASC_000101LP_DEPTH_LPM.txt	2021-06-08 11:51:13	-33.12	11.896	30386	277.5	21.6																	0	0	6389	165	81	27	11	3	4	3	2	1	1	1	0	0	0																																																								
356	ensuse001b-021-05-ASC	ensuse001b-021-05-ASC_000101LP_DEPTH_LPM.txt	2021-06-08 11:51:13	-33.12	11.896	30386	287.5	22.2																	0	0	6759	125	71	23	6	6	2	4	2	0	0	0	0	0	0																																																								
356	ensuse001b-021-05-ASC	ensuse001b-021-05-ASC_000101LP_DEPTH_LPM.txt	2021-06-08 11:51:13	-33.12	11.896	30386	297.5	23.4																	0	0	7397	165	89	38	6	3	0	1	3	0	0	2	0	0	0																																																								
356	ensuse001b-021-05-ASC	ensuse001b-021-05-ASC_000101LP_DEPTH_LPM.txt	2021-06-08 11:51:13	-33.12	11.896	30386	307.5	22.8																	0	0	7219	175	55	26	7	5	0	0	0	0	0	0	0	0	0																																																								
356	ensuse001b-021-05-ASC	ensuse001b-021-05-ASC_000101LP_DEPTH_LPM.txt	2021-06-08 11:51:13	-33.12	11.896	30386	317.5	24.0																	0	0	7731	172	97	34	8	2	1	0	1	1	1	0	0	0	0																																																								
356	ensuse001b-021-05-ASC	ensuse001b-021-05-ASC_000101LP_DEPTH_LPM.txt	2021-06-08 11:51:13	-33.12	11.896	30386	327.5	22.8																	0	0	7038	190	94	29	5	2	3	2	2	1	1	0	0	0	0																																																								
356	ensuse001b-021-05-ASC	ensuse001b-021-05-ASC_000101LP_DEPTH_LPM.txt	2021-06-08 11:51:13	-33.12	11.896	30386	337.5	22.8																	0	0	7233	201	103	45	11	3	2	0	0	1	1	0	0	0	0																																																								
356	ensuse001b-021-05-ASC	ensuse001b-021-05-ASC_000101LP_DEPTH_LPM.txt	2021-06-08 11:51:13	-33.12	11.896	30386	347.5	22.8																	0	0	7228	188	78	38	12	11	4	2	1	1	0	0	0	0	0																																																								
356	ensuse001b-021-05-ASC	ensuse001b-021-05-ASC_000101LP_DEPTH_LPM.txt	2021-06-08 11:51:13	-33.12	11.896	30386	357.5	21.6																	0	0	7048	205	101	30	14	5	2	2	0	3	1	0	0	0	0																																																								
356	ensuse001b-021-05-ASC	ensuse001b-021-05-ASC_000101LP_DEPTH_LPM.txt	2021-06-08 11:51:13	-33.12	11.896	30386	367.5	24.0																	0	0	7685	236	110	45	14	6	6	4	2	2	3	0	0	1	0																																																								
356	ensuse001b-021-05-ASC	ensuse001b-021-05-ASC_000101LP_DEPTH_LPM.txt	2021-06-08 11:51:13	-33.12	11.896	30386	377.5	24.0																	0	0	7669	199	92	52	18	11	3	2	2	3	1	0	0	0	0																																																								
356	ensuse001b-021-05-ASC	ensuse001b-021-05-ASC_000101LP_DEPTH_LPM.txt	2021-06-08 11:51:13	-33.12	11.896	30386	387.5	22.8																	0	0	7193	178	108	47	12	4	4	1	0	3	0	0	0	0	0																																																								
356	ensuse001b-021-05-ASC	ensuse001b-021-05-ASC_000101LP_DEPTH_LPM.txt	2021-06-08 11:51:13	-33.12	11.896	30386	397.5	21.6																	0	0	6846	155	101	48	10	2	4	0	1	3	1	0	0	0	0																																																								
356	ensuse001b-021-05-ASC	ensuse001b-021-05-ASC_000101LP_DEPTH_LPM.txt	2021-06-08 11:51:13	-33.12	11.896	30386	407.5	22.2																	0	0	6964	196	122	45	8	5	2	2	4	0	0	0	1	0	0																																																								
356	ensuse001b-021-05-ASC	ensuse001b-021-05-ASC_000101LP_DEPTH_LPM.txt	2021-06-08 11:51:13	-33.12	11.896	30386	417.5	21.0																	0	0	6775	204	130	57	19	6	1	0	2	0	1	0	0	0	0																																																								
356	ensuse001b-021-05-ASC	ensuse001b-021-05-ASC_000101LP_DEPTH_LPM.txt	2021-06-08 11:51:13	-33.12	11.896	30386	427.5	21.6																	0	0	6850	243	122	70	15	4	0	2	0	1	0	0	0	0	0																																																								
356	ensuse001b-021-05-ASC	ensuse001b-021-05-ASC_000101LP_DEPTH_LPM.txt	2021-06-08 11:51:13	-33.12	11.896	30386	437.5	20.4																	0	0	6831	212	134	65	11	7	5	2	0	1	0	0	0	0	0																																																								
356	ensuse001b-021-05-ASC	ensuse001b-021-05-ASC_000101LP_DEPTH_LPM.txt	2021-06-08 11:51:13	-33.12	11.896	30386	447.5	20.4																	0	0	6536	231	133	59	16	4	2	2	0	1	0	0	0	0	0																																																								
356	ensuse001b-021-05-ASC	ensuse001b-021-05-ASC_000101LP_DEPTH_LPM.txt	2021-06-08 11:51:13	-33.12	11.896	30386	457.5	20.4																	0	0	6618	261	134	64	28	5	3	5	2	0	3	0	0	0	0																																																								
356	ensuse001b-021-05-ASC	ensuse001b-021-05-ASC_000101LP_DEPTH_LPM.txt	2021-06-08 11:51:13	-33.12	11.896	30386	467.5	21.0																	0	0	6693	250	121	102	16	9	7	0	0	0	0	0	0	0	0																																																								
356	ensuse001b-021-05-ASC	ensuse001b-021-05-ASC_000101LP_DEPTH_LPM.txt	2021-06-08 11:51:13	-33.12	11.896	30386	477.5	20.4																	0	0	6623	178	178	95	20	8	2	3	0	3	0	1	0	0	0																																																								
356	ensuse001b-021-05-ASC	ensuse001b-021-05-ASC_000101LP_DEPTH_LPM.txt	2021-06-08 11:51:13	-33.12	11.896	30386	487.5	21.0																	0	0	6600	236	175	68	25	8	3	1	0	0	0	0	0	0	0																																																								
356	ensuse001b-021-05-ASC	ensuse001b-021-05-ASC_000101LP_DEPTH_LPM.txt	2021-06-08 11:51:13	-33.12	11.896	30386	497.5	21.6																	0	0	6799	252	140	101	19	8	3	1	0	1	0	0	0	0	0																																																								
356	ensuse001b-021-05-ASC	ensuse001b-021-05-ASC_000101LP_DEPTH_LPM.txt	2021-06-08 11:51:13	-33.12	11.896	30386	512.5	25.2																	0	0	8128	272	173	82	27	11	4	3	1	2	0	1	0	0	0																																																								
356	ensuse001b-021-05-ASC	ensuse001b-021-05-ASC_000101LP_DEPTH_LPM.txt	2021-06-08 11:51:13	-33.12	11.896	30386	532.5	28.8																	0	0	9053	264	180	122	20	7	2	2	1	0	0	0	0	0	0																																																								
356	ensuse001b-021-05-ASC	ensuse001b-021-05-ASC_000101LP_DEPTH_LPM.txt	2021-06-08 11:51:13	-33.12	11.896	30386	552.5	27.0																	0	0	8287	248	178	114	36	15	5	2	1	0	0	0	0	0	0																																																								
356	ensuse001b-021-05-ASC	ensuse001b-021-05-ASC_000101LP_DEPTH_LPM.txt	2021-06-08 11:51:13	-33.12	11.896	30386	572.5	26.4																	0	0	8196	228	148	85	34	12	4	2	0	1	1	0	0	0	0																																																								
356	ensuse001b-021-05-ASC	ensuse001b-021-05-ASC_000101LP_DEPTH_LPM.txt	2021-06-08 11:51:13	-33.12	11.896	30386	592.5	25.2																	0	0	7551	221	157	80	24	6	3	3	0	0	0	0	2	0	0																																																								
356	ensuse001b-021-05-ASC	ensuse001b-021-05-ASC_000101LP_DEPTH_LPM.txt	2021-06-08 11:51:13	-33.12	11.896	30386	612.5	26.4																	0	0	8264	242	162	98	32	7	3	2	1	0	0	0	0	0	0																																																								
356	ensuse001b-021-05-ASC	ensuse001b-021-05-ASC_000101LP_DEPTH_LPM.txt	2021-06-08 11:51:13	-33.12	11.896	30386	632.5	27.6																	0	0	8202	245	177	129	42	10	5	1	0	1	1	1	0	0	0																																																								
356	ensuse001b-021-05-ASC	ensuse001b-021-05-ASC_000101LP_DEPTH_LPM.txt	2021-06-08 11:51:13	-33.12	11.896	30386	652.5	27.0																	0	0	8394	206	157	125	37	14	3	1	1	0	1	0	0	0	0																																																								
356	ensuse001b-021-05-ASC	ensuse001b-021-05-ASC_000101LP_DEPTH_LPM.txt	2021-06-08 11:51:13	-33.12	11.896	30386	672.5	26.4																	0	0	7999	238	172	116	44	20	11	2	2	0	0	0	0	0	0																																																								
356	ensuse001b-021-05-ASC	ensuse001b-021-05-ASC_000101LP_DEPTH_LPM.txt	2021-06-08 11:51:13	-33.12	11.896	30386	692.5	25.8																	0	0	8085	246	184	124	34	21	5	1	0	0	0	0	0	1	0																																																								
356	ensuse001b-021-05-ASC	ensuse001b-021-05-ASC_000101LP_DEPTH_LPM.txt	2021-06-08 11:51:13	-33.12	11.896	30386	712.5	25.8																	0	0	7764	220	160	125	33	16	3	2	1	1	0	0	0	0	0																																																								
356	ensuse001b-021-05-ASC	ensuse001b-021-05-ASC_000101LP_DEPTH_LPM.txt	2021-06-08 11:51:13	-33.12	11.896	30386	732.5	25.8																	0	0	8002	210	146	101	41	19	3	3	0	1	0	0	0	0	0																																																								
356	ensuse001b-021-05-ASC	ensuse001b-021-05-ASC_000101LP_DEPTH_LPM.txt	2021-06-08 11:51:13	-33.12	11.896	30386	752.5	25.2																	0	0	7657	190	136	103	32	13	7	0	1	1	0	1	0	0	0																																																								
356	ensuse001b-021-05-ASC	ensuse001b-021-05-ASC_000101LP_DEPTH_LPM.txt	2021-06-08 11:51:13	-33.12	11.896	30386	772.5	27.6																	0	0	8335	270	146	99	39	17	10	4	0	0	0	0	0	0	0																																																								
356	ensuse001b-021-05-ASC	ensuse001b-021-05-ASC_000101LP_DEPTH_LPM.txt	2021-06-08 11:51:13	-33.12	11.896	30386	792.5	27.0																	0	0	8251	205	157	91	35	22	9	2	2	0	0	0	0	0	0																																																								
356	ensuse001b-021-05-ASC	ensuse001b-021-05-ASC_000101LP_DEPTH_LPM.txt	2021-06-08 11:51:13	-33.12	11.896	30386	812.5	26.4																	0	0	8028	205	151	95	37	14	3	3	0	0	0	0	0	0	0																																																								
356	ensuse001b-021-05-ASC	ensuse001b-021-05-ASC_000101LP_DEPTH_LPM.txt	2021-06-08 11:51:13	-33.12	11.896	30386	832.5	25.2																	0	0	7607	170	149	112	30	17	4	0	0	0	1	0	0	0	0																																																								
356	ensuse001b-021-05-ASC	ensuse001b-021-05-ASC_000101LP_DEPTH_LPM.txt	2021-06-08 11:51:13	-33.12	11.896	30386	852.5	24.6																	0	0	6974	144	105	80	36	16	4	2	0	0	0	0	0	0	0																																																								
356	ensuse001b-021-05-ASC	ensuse001b-021-05-ASC_000101LP_DEPTH_LPM.txt	2021-06-08 11:51:13	-33.12	11.896	30386	872.5	25.8																	0	0	7956	186	117	90	43	16	7	7	3	0	0	1	0	0	0																																																								
356	ensuse001b-021-05-ASC	ensuse001b-021-05-ASC_000101LP_DEPTH_LPM.txt	2021-06-08 11:51:13	-33.12	11.896	30386	892.5	28.8																	0	0	8676	216	136	96	38	23	7	6	1	1	0	0	0	0	0																																																								
356	ensuse001b-021-05-ASC	ensuse001b-021-05-ASC_000101LP_DEPTH_LPM.txt	2021-06-08 11:51:13	-33.12	11.896	30386	912.5	27.6																	0	0	8276	173	139	93	32	14	6	1	1	0	0	0	1	0	0																																																								
356	ensuse001b-021-05-ASC	ensuse001b-021-05-ASC_000101LP_DEPTH_LPM.txt	2021-06-08 11:51:13	-33.12	11.896	30386	932.5	26.4																	0	0	7951	213	128	86	36	11	6	4	1	0	0	0	0	1	0																																																								
356	ensuse001b-021-05-ASC	ensuse001b-021-05-ASC_000101LP_DEPTH_LPM.txt	2021-06-08 11:51:13	-33.12	11.896	30386	952.5	26.4																	0	0	8013	202	114	90	34	17	4	1	2	1	0	0	0	0	0																																																								
356	ensuse001b-021-05-ASC	ensuse001b-021-05-ASC_000101LP_DEPTH_LPM.txt	2021-06-08 11:51:13	-33.12	11.896	30386	972.5	26.4																	0	0	7892	188	130	106	34	17	5	2	4	0	0	0	0	1	0																																																								
356	ensuse001b-021-05-ASC	ensuse001b-021-05-ASC_000101LP_DEPTH_LPM.txt	2021-06-08 11:51:13	-33.12	11.896	30386	992.5	27.0																	0	0	8046	197	110	84	36	19	4	2	1	1	0	0	0	0	0																																																								
356	ensuse001b-021-05-ASC	ensuse001b-021-05-ASC_000101LP_DEPTH_LPM.txt	2021-06-08 11:51:13	-33.12	11.896	30386	1012.5	47.4																	0	0	14573	350	225	144	66	32	11	8	4	1	0	1	0	0	0																																																								
356	ensuse001b-021-05-PAR	ensuse001b-021-05-PAR_000101LP_TIME_LPM.txt	2021-06-06 15:12:59	-33.12	11.895	30387	328.3	12.0																	0	0	3767	79	36	14	5	2	0	0	0	2	0	0	0	0	0																																																								
356	ensuse001b-021-05-PAR	ensuse001b-021-05-PAR_000101LP_TIME_LPM.txt	2021-06-06 15:12:59	-33.12	11.895	30387	434.7	12.0																	0	0	3814	108	63	21	8	3	1	0	0	1	1	0	1	0	0																																																								
356	ensuse001b-021-05-PAR	ensuse001b-021-05-PAR_000101LP_TIME_LPM.txt	2021-06-06 15:12:59	-33.12	11.895	30387	286.8	12.0																	0	0	3670	75	28	14	6	2	0	2	0	1	0	0	0	0	0																																																								
356	ensuse001b-021-05-PAR	ensuse001b-021-05-PAR_000101LP_TIME_LPM.txt	2021-06-06 15:12:59	-33.12	11.895	30387	219.9	12.0																	0	0	3364	77	30	17	2	0	1	1	0	0	1	1	0	0	0																																																								
356	ensuse001b-021-05-PAR	ensuse001b-021-05-PAR_000101LP_TIME_LPM.txt	2021-06-06 15:12:59	-33.12	11.895	30387	327.1	12.0																	0	0	3865	99	34	19	3	2	0	0	0	0	1	0	0	0	0																																																								
356	ensuse001b-021-05-PAR	ensuse001b-021-05-PAR_000101LP_TIME_LPM.txt	2021-06-06 15:12:59	-33.12	11.895	30387	413.9	12.0																	0	0	4071	105	68	34	8	3	0	1	0	0	1	1	0	0	0																																																								
356	ensuse001b-021-05-PAR	ensuse001b-021-05-PAR_000101LP_TIME_LPM.txt	2021-06-06 15:12:59	-33.12	11.895	30387	295.9	12.0																	0	0	3630	70	28	22	7	2	1	0	0	0	0	0	0	0	0																																																								
356	ensuse001b-021-05-PAR	ensuse001b-021-05-PAR_000101LP_TIME_LPM.txt	2021-06-06 15:12:59	-33.12	11.895	30387	213.6	12.0																	0	0	3351	64	32	18	3	1	1	1	0	0	0	0	0	0	0																																																								
356	ensuse001b-021-05-PAR	ensuse001b-021-05-PAR_000101LP_TIME_LPM.txt	2021-06-06 15:12:59	-33.12	11.895	30387	331.7	12.0																	0	0	3710	82	30	17	5	6	1	0	0	1	0	0	0	0	0																																																								
356	ensuse001b-021-05-PAR	ensuse001b-021-05-PAR_000101LP_TIME_LPM.txt	2021-06-06 15:12:59	-33.12	11.895	30387	372.3	12.0																	0	0	3750	67	35	15	3	6	2	1	0	3	1	0	0	0	0																																																								
356	ensuse001b-021-05-PAR	ensuse001b-021-05-PAR_000101LP_TIME_LPM.txt	2021-06-06 15:12:59	-33.12	11.895	30387	382.2	12.0																	0	0	3736	80	36	15	7	2	0	0	0	0	0	0	0	0	0																																																								
356	ensuse001b-021-05-PAR	ensuse001b-021-05-PAR_000101LP_TIME_LPM.txt	2021-06-06 15:12:59	-33.12	11.895	30387	397.6	12.0																	0	0	3743	70	25	20	7	3	1	0	0	1	0	1	0	0	0																																																								
356	ensuse001b-021-05-PAR	ensuse001b-021-05-PAR_000101LP_TIME_LPM.txt	2021-06-06 15:12:59	-33.12	11.895	30387	389.5	12.0																	0	0	3886	69	43	18	3	0	1	1	0	0	0	0	0	0	0																																																								
356	ensuse001b-021-05-PAR	ensuse001b-021-05-PAR_000101LP_TIME_LPM.txt	2021-06-06 15:12:59	-33.12	11.895	30387	397.4	12.0																	0	0	3779	90	59	19	2	0	0	2	1	0	0	0	0	0	0																																																								
356	ensuse001b-021-05-PAR	ensuse001b-021-05-PAR_000101LP_TIME_LPM.txt	2021-06-06 15:12:59	-33.12	11.895	30387	399.8	12.0																	0	0	3644	68	45	9	6	4	0	0	0	0	0	0	0	0	0																																																								
356	ensuse001b-021-05-PAR	ensuse001b-021-05-PAR_000101LP_TIME_LPM.txt	2021-06-06 15:12:59	-33.12	11.895	30387	384.8	12.0																	0	0	3632	60	25	20	7	3	0	1	1	0	0	0	0	0	0																																																								
356	ensuse001b-021-05-PAR	ensuse001b-021-05-PAR_000101LP_TIME_LPM.txt	2021-06-06 15:12:59	-33.12	11.895	30387	223.2	12.0																	0	0	3270	67	35	11	6	0	2	0	0	0	1	0	0	0	0																																																								
356	ensuse001b-021-05-PAR	ensuse001b-021-05-PAR_000101LP_TIME_LPM.txt	2021-06-06 15:12:59	-33.12	11.895	30387	229.1	12.0																	0	0	3556	74	36	22	5	2	0	0	0	0	0	0	0	0	0																																																								
356	ensuse001b-021-05-PAR	ensuse001b-021-05-PAR_000101LP_TIME_LPM.txt	2021-06-06 15:12:59	-33.12	11.895	30387	314.4	12.0																	0	0	3625	74	38	15	4	2	1	1	0	0	0	0	0	0	0																																																								
