RAWfilename	Latitude	Longitude	Date_Time	Pressure [dbar]	Vol [L] (sampled for this depth bin)	Flux_mgC_m2	Flux_mgC_m2_from0.1200sizeclass_eta0.62_b66	Flux_mgC_m2_from0.0254sizeclass_eta0.62_b132	Flux_mgC_m2_from0.0254sizeclass_eta0.62_b66	Flux_MiP_mgC_m2	Flux_MaP_mgC_m2	Flux_MiP_mgC_m2_from0.1200sizeclass_eta0.62_b66	Flux_MaP_mgC_m2_eta0.62_b66	Flux_MiP_mgC_m2_from0.0254sizeclass_eta0.62_b132	Flux_MiP_mgC_m2_from0.0254sizeclass_eta0.62_b66	MiP_abun	MaP_abun	Mip_POC_cont_mgC_m3	Map_POC_cont_mgC_m3	Mip_POC_cont_mgC_m3_extendendTo0.0254sizeclass	Respi_nmolO2_l_h	Respi_Iversen_nmolO2_l_h	Respi_Reminer_kRemPoc0013_nmolO2_l_h	Respi_Reminer_kRemPoc0003_nmolO2_l_h	Respi_Reminer_kRemPoc0031_nmolO2_l_h	Respi_Reminer_kRemPoc0100_nmolO2_l_h	Respi_Reminer_kRemPoc0500_nmolO2_l_h	Respi_nmolO2_l_h_from0.0254sizeclass	Respi_Iversen_nmolO2_l_h_from0.0254sizeclass	Respi_Reminer_kRemPoc0013_nmolO2_l_h_from0.0254sizeclass	Respi_Reminer_kRemPoc0003_nmolO2_l_h_from0.0254sizeclass	Respi_Reminer_kRemPoc0031_nmolO2_l_h_from0.0254sizeclass	Respi_Reminer_kRemPoc0100_nmolO2_l_h_from0.0254sizeclass	Respi_Reminer_kRemPoc0500_nmolO2_l_h_from0.0254sizeclass
ensuse001b-035-01-PAR_000101LP_TIME_LPM.txt	-35.512	6.606	2021-09-01T10:02:56	398.5	12.0	6.9626	3.4813	33.665	16.832	6.1325	0.0	3.0663	0.0	32.835	16.417	26.416	0.0	0.69172	0.0	4.1668	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ensuse001b-035-01-PAR_000101LP_TIME_LPM.txt	-35.512	6.606	2021-09-01T10:02:56	398.5	12.0	4.45	2.225	31.489	15.745	4.45	0.0	2.225	0.0	31.489	15.745	24.25	0.0	0.57861	0.0	4.0941	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ensuse001b-035-01-PAR_000101LP_TIME_LPM.txt	-35.512	6.606	2021-09-01T10:02:56	398.5	12.0	5.2643	2.6321	32.76	16.38	5.2643	0.0	2.6321	0.0	32.76	16.38	25.667	0.0	0.64	0.0	4.2169	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ensuse001b-035-01-PAR_000101LP_TIME_LPM.txt	-35.512	6.606	2021-09-01T10:02:56	398.5	12.0	5.7168	2.8584	33.359	16.679	4.5546	1.1622	2.2773	0.58109	32.196	16.098	25.25	0.083333	0.59927	0.038442	4.1872	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ensuse001b-035-01-PAR_000101LP_TIME_LPM.txt	-35.512	6.606	2021-09-01T10:02:56	398.5	12.0	4.9049	2.4525	32.275	16.137	4.9049	0.0	2.4525	0.0	32.275	16.137	25.917	0.0	0.62717	0.0	4.1729	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ensuse001b-035-01-PAR_000101LP_TIME_LPM.txt	-35.512	6.606	2021-09-01T10:02:56	398.5	12.0	4.4601	2.2301	31.039	15.52	4.4601	0.0	2.2301	0.0	31.039	15.52	25.833	0.0	0.60435	0.0	4.0455	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ensuse001b-035-01-PAR_000101LP_TIME_LPM.txt	-35.512	6.606	2021-09-01T10:02:56	398.5	12.0	4.8315	2.4157	31.405	15.703	4.8315	0.0	2.4157	0.0	31.405	15.703	26.084	0.0	0.62418	0.0	4.0753	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ensuse001b-035-01-PAR_000101LP_TIME_LPM.txt	-35.512	6.606	2021-09-01T10:02:56	398.5	12.0	5.8496	2.9248	33.827	16.913	5.1528	0.69678	2.5764	0.34839	33.13	16.565	27.834	0.083333	0.66515	0.026554	4.2825	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ensuse001b-035-01-PAR_000101LP_TIME_LPM.txt	-35.512	6.606	2021-09-01T10:02:56	398.5	12.0	6.1046	3.0523	33.458	16.729	4.9424	1.1622	2.4712	0.58109	32.296	16.148	26.916	0.083333	0.6439	0.038442	4.1859	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ensuse001b-035-01-PAR_000101LP_TIME_LPM.txt	-35.512	6.606	2021-09-01T10:02:56	398.5	12.0	7.912	3.956	34.469	17.235	6.053	1.859	3.0265	0.92948	32.61	16.305	27.0	0.16667	0.68975	0.064996	4.1739	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ensuse001b-035-01-PAR_000101LP_TIME_LPM.txt	-35.512	6.606	2021-09-01T10:02:56	398.5	12.0	7.7868	3.8934	34.985	17.493	4.7656	3.0212	2.3828	1.5106	31.964	15.982	25.917	0.25	0.61984	0.10344	4.1481	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ensuse001b-035-01-PAR_000101LP_TIME_LPM.txt	-35.512	6.606	2021-09-01T10:02:56	398.5	12.0	5.3416	2.6708	32.439	16.22	4.9266	0.0	2.4633	0.0	32.024	16.012	27.417	0.0	0.64745	0.0	4.1464	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ensuse001b-035-01-PAR_000101LP_TIME_LPM.txt	-35.512	6.606	2021-09-01T10:02:56	398.5	12.0	6.3662	3.1831	32.008	16.004	4.5073	1.859	2.2536	0.92948	30.149	15.074	26.667	0.16667	0.6186	0.064996	3.9211	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ensuse001b-035-01-PAR_000101LP_TIME_LPM.txt	-35.512	6.606	2021-09-01T10:02:56	398.5	12.0	12.046	6.0228	39.964	19.982	6.3402	4.0453	3.1701	2.0226	34.259	17.129	27.833	0.33333	0.7335	0.13566	4.3581	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ensuse001b-035-01-PAR_000101LP_TIME_LPM.txt	-35.512	6.606	2021-09-01T10:02:56	398.5	12.0	9.0599	4.53	35.66	17.83	5.9559	1.859	2.9779	0.92948	32.556	16.278	29.25	0.16667	0.72867	0.064996	4.1743	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ensuse001b-035-01-PAR_000101LP_TIME_LPM.txt	-35.512	6.606	2021-09-01T10:02:56	398.5	12.0	8.2055	4.1028	35.475	17.738	5.8356	1.9549	2.9178	0.97746	33.105	16.553	30.167	0.083333	0.73503	0.055995	4.2578	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ensuse001b-035-01-PAR_000101LP_TIME_LPM.txt	-35.512	6.606	2021-09-01T10:02:56	398.5	12.0	6.1952	3.0976	33.545	16.772	5.4984	0.69678	2.7492	0.34839	32.848	16.424	28.417	0.083333	0.69073	0.026554	4.2291	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ensuse001b-035-01-PAR_000101LP_TIME_LPM.txt	-35.512	6.606	2021-09-01T10:02:56	398.5	12.0	8.9252	4.4626	36.505	18.252	5.1243	2.5558	2.5622	1.2779	32.704	16.352	27.916	0.25	0.66288	0.091551	4.2499	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ensuse001b-035-01-PAR_000101LP_TIME_LPM.txt	-35.512	6.606	2021-09-01T10:02:56	398.5	12.0	7.4492	3.7246	34.263	17.131	4.9438	2.0904	2.4719	1.0452	31.757	15.879	27.084	0.25	0.64954	0.079661	4.1062	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ensuse001b-035-01-PAR_000101LP_TIME_LPM.txt	-35.512	6.606	2021-09-01T10:02:56	398.5	12.0	4.8312	2.4156	33.024	16.512	4.8312	0.0	2.4156	0.0	33.024	16.512	25.75	0.0	0.61809	0.0	4.2914	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ensuse001b-035-01-PAR_000101LP_TIME_LPM.txt	-35.512	6.606	2021-09-01T10:02:56	398.5	12.0	10.955	5.4775	38.05	19.025	4.6461	4.6487	2.323	2.3243	31.741	15.871	26.0	0.33333	0.61962	0.15377	4.1167	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ensuse001b-035-01-PAR_000101LP_TIME_LPM.txt	-35.512	6.606	2021-09-01T10:02:56	398.5	12.0	20.41	10.205	47.228	23.614	7.1116	12.468	3.5558	6.2342	33.93	16.965	30.167	0.66666	0.79872	0.37775	4.2683	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ensuse001b-035-01-PAR_000101LP_TIME_LPM.txt	-35.512	6.606	2021-09-01T10:02:56	398.5	12.0	6.6724	3.3362	33.734	16.867	5.9757	0.69678	2.9878	0.34839	33.037	16.518	29.5	0.083333	0.73088	0.026554	4.2417	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ensuse001b-035-01-PAR_000101LP_TIME_LPM.txt	-35.512	6.606	2021-09-01T10:02:56	398.5	12.0	9.0765	4.5382	37.29	18.645	5.3585	3.718	2.6792	1.859	33.572	16.786	28.333	0.33334	0.68193	0.12999	4.3351	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ensuse001b-037-02-ASC_000101LP_DEPTH_LPM.txt	-35.139	7.971	2021-09-17T21:25:33	2.5	26.4	27.134	13.567	103.05	51.523	23.007	2.4286	11.504	1.2143	98.919	49.459	85.227	0.26515	2.396	0.089892	24.711	4.8763	4.8763	0.41989	0.096898	1.0013	3.2299	16.15	36.178	36.178	4.8962	1.1299	11.676	37.663	188.32
ensuse001b-037-02-ASC_000101LP_DEPTH_LPM.txt	-35.139	7.971	2021-09-17T21:25:33	12.5	21.6	32.077	16.039	65.992	32.996	20.829	9.4035	10.415	4.7018	54.743	27.372	78.379	0.60185	2.1896	0.28937	10.627	5.0143	5.0143	0.41437	0.095625	0.98812	3.1875	15.937	17.023	17.023	2.0949	0.48343	4.9955	16.114	80.572
ensuse001b-037-02-ASC_000101LP_DEPTH_LPM.txt	-35.139	7.971	2021-09-17T21:25:33	17.5	21.6	26.477	13.239	76.403	38.202	21.682	3.8725	10.841	1.9362	71.608	35.804	81.296	0.37037	2.2704	0.13783	15.961	4.6742	4.6742	0.40203	0.092776	0.95868	3.0925	15.463	24.009	24.009	3.1429	0.72528	7.4946	24.176	120.88
ensuse001b-037-02-ASC_000101LP_DEPTH_LPM.txt	-35.139	7.971	2021-09-17T21:25:33	22.5	19.8	25.411	12.706	83.367	41.683	20.656	4.0007	10.328	2.0003	78.612	39.306	76.059	0.35354	2.147	0.1377	18.767	4.436	4.436	0.37996	0.087682	0.90605	2.9227	14.614	27.823	27.823	3.715	0.8573	8.8588	28.577	142.88
ensuse001b-037-02-ASC_000101LP_DEPTH_LPM.txt	-35.139	7.971	2021-09-17T21:25:33	27.5	22.8	28.988	14.494	71.97	35.985	20.534	6.9249	10.267	3.4625	63.516	31.758	77.369	0.52632	2.1641	0.22482	13.501	4.7698	4.7698	0.39959	0.092213	0.95287	3.0738	15.369	20.829	20.829	2.6655	0.61512	6.3562	20.504	102.52
ensuse001b-037-02-ASC_000101LP_DEPTH_LPM.txt	-35.139	7.971	2021-09-17T21:25:33	32.5	21.6	30.514	15.257	78.8	39.4	22.543	6.1264	11.272	3.0632	70.829	35.415	82.176	0.27778	2.3329	0.1749	15.474	5.0137	5.0137	0.42192	0.097367	1.0061	3.2456	16.228	23.584	23.584	3.0528	0.70449	7.2797	23.483	117.42
ensuse001b-037-02-ASC_000101LP_DEPTH_LPM.txt	-35.139	7.971	2021-09-17T21:25:33	37.5	20.4	34.36	17.18	65.918	32.959	22.195	10.944	11.098	5.4719	53.753	26.877	84.363	0.58824	2.349	0.31627	9.8713	5.3319	5.3319	0.44043	0.10164	1.0502	3.3879	16.939	16.069	16.069	1.9372	0.44705	4.6195	14.902	74.508
ensuse001b-037-02-ASC_000101LP_DEPTH_LPM.txt	-35.139	7.971	2021-09-17T21:25:33	42.5	24.0	27.453	13.727	84.041	42.02	21.998	4.2103	10.999	2.1051	78.585	39.293	80.292	0.25	2.281	0.12977	18.142	4.7423	4.7423	0.40338	0.093088	0.96191	3.1029	15.515	27.099	27.099	3.5852	0.82736	8.5494	27.579	137.89
ensuse001b-037-02-ASC_000101LP_DEPTH_LPM.txt	-35.139	7.971	2021-09-17T21:25:33	47.5	22.8	30.169	15.084	62.645	31.322	21.458	5.8705	10.729	2.9352	53.934	26.967	76.623	0.52632	2.2024	0.20525	10.106	4.9312	4.9312	0.41132	0.094919	0.98083	3.164	15.82	16.213	16.213	1.9849	0.45804	4.7331	15.268	76.341
ensuse001b-037-02-ASC_000101LP_DEPTH_LPM.txt	-35.139	7.971	2021-09-17T21:25:33	52.5	20.4	34.215	17.107	62.79	31.395	20.656	12.337	10.328	6.1687	49.232	24.616	76.176	0.78432	2.1551	0.37753	8.9514	5.1222	5.1222	0.41664	0.096147	0.99352	3.2049	16.024	14.833	14.833	1.769	0.40822	4.2183	13.607	68.037
ensuse001b-037-02-ASC_000101LP_DEPTH_LPM.txt	-35.139	7.971	2021-09-17T21:25:33	57.5	21.6	29.474	14.737	60.829	30.415	21.357	7.6552	10.679	3.8276	52.713	26.357	78.889	0.23148	2.2197	0.17784	10.064	4.6925	4.6925	0.39452	0.091042	0.94077	3.0347	15.174	15.84	15.84	1.9608	0.4525	4.6758	15.083	75.417
ensuse001b-037-02-ASC_000101LP_DEPTH_LPM.txt	-35.139	7.971	2021-09-17T21:25:33	62.5	26.4	32.012	16.006	67.188	33.594	21.054	9.0709	10.527	4.5354	56.23	28.115	77.764	0.49242	2.198	0.26161	11.044	4.9872	4.9872	0.41207	0.095092	0.98262	3.1697	15.849	17.574	17.574	2.1777	0.50255	5.193	16.752	83.758
ensuse001b-037-02-ASC_000101LP_DEPTH_LPM.txt	-35.139	7.971	2021-09-17T21:25:33	67.5	29.4	28.535	14.268	79.217	39.608	23.203	3.1295	11.602	1.5647	73.885	36.943	80.713	0.30612	2.3457	0.1121	16.072	4.9177	4.9177	0.41783	0.096421	0.99635	3.214	16.07	24.346	24.346	3.1668	0.73081	7.5517	24.36	121.8
ensuse001b-037-02-ASC_000101LP_DEPTH_LPM.txt	-35.139	7.971	2021-09-17T21:25:33	72.5	27.6	31.105	15.552	76.82	38.41	23.205	6.8171	11.602	3.4086	68.92	34.46	85.544	0.28986	2.4189	0.18488	14.615	5.1298	5.1298	0.4332	0.099969	1.033	3.3323	16.661	22.395	22.395	2.876	0.66369	6.8581	22.123	110.61
ensuse001b-037-02-ASC_000101LP_DEPTH_LPM.txt	-35.139	7.971	2021-09-17T21:25:33	77.5	25.8	24.992	12.496	83.249	41.625	20.154	4.259	10.077	2.1295	78.411	39.206	79.03	0.3876	2.1678	0.14826	18.799	4.4694	4.4694	0.38531	0.088917	0.91881	2.9639	14.819	27.884	27.884	3.7281	0.86033	8.8901	28.678	143.39
ensuse001b-037-02-ASC_000101LP_DEPTH_LPM.txt	-35.139	7.971	2021-09-17T21:25:33	82.5	25.2	32.616	16.308	65.933	32.967	22.039	8.7985	11.019	4.3993	55.356	27.678	77.62	0.31746	2.2372	0.2167	10.587	4.9762	4.9762	0.41035	0.094695	0.97852	3.1565	15.783	16.859	16.859	2.0774	0.4794	4.9538	15.98	79.899
ensuse001b-037-02-ASC_000101LP_DEPTH_LPM.txt	-35.139	7.971	2021-09-17T21:25:33	87.5	25.2	32.031	16.015	67.525	33.762	21.018	9.2341	10.509	4.6171	56.512	28.256	78.374	0.63492	2.2083	0.29335	11.051	5.0593	5.0593	0.41819	0.096507	0.99723	3.2169	16.084	17.655	17.655	2.1829	0.50376	5.2055	16.792	83.96
ensuse001b-037-02-ASC_000101LP_DEPTH_LPM.txt	-35.139	7.971	2021-09-17T21:25:33	92.5	24.6	30.948	15.474	68.897	34.449	22.005	7.1211	11.002	3.5605	59.954	29.977	78.7	0.5691	2.2598	0.23906	11.91	5.0252	5.0252	0.41932	0.096767	0.99992	3.2256	16.128	18.758	18.758	2.3467	0.54154	5.5959	18.051	90.257
ensuse001b-037-02-ASC_000101LP_DEPTH_LPM.txt	-35.139	7.971	2021-09-17T21:25:33	97.5	34.8	27.969	13.984	69.682	34.841	20.101	7.0087	10.051	3.5044	61.814	30.907	78.333	0.4023	2.1589	0.20566	13.142	4.6497	4.6497	0.39201	0.090463	0.93479	3.0154	15.077	20.199	20.199	2.5891	0.59749	6.1741	19.916	99.581
ensuse001b-037-02-ASC_000101LP_DEPTH_LPM.txt	-35.139	7.971	2021-09-17T21:25:33	107.5	19.8	21.473	10.737	98.054	49.027	18.667	1.5489	9.3333	0.77447	95.247	47.623	78.434	0.15152	2.0869	0.055485	25.158	4.1402	4.1402	0.36364	0.083916	0.86713	2.7972	13.986	36.438	36.438	5.008	1.1557	11.942	38.523	192.62
ensuse001b-037-02-ASC_000101LP_DEPTH_LPM.txt	-35.139	7.971	2021-09-17T21:25:33	117.5	18.6	28.417	14.208	63.518	31.759	18.718	7.5564	9.359	3.7782	53.819	26.91	75.645	0.69892	2.0463	0.26471	10.905	4.6704	4.6704	0.39087	0.0902	0.93207	3.0067	15.033	17.255	17.255	2.1565	0.49767	5.1425	16.589	82.944
ensuse001b-037-02-ASC_000101LP_DEPTH_LPM.txt	-35.139	7.971	2021-09-17T21:25:33	127.5	18.6	22.5	11.25	109.63	54.815	20.444	0.44953	10.222	0.22477	107.57	53.787	77.527	0.053763	2.1585	0.017131	29.057	4.2188	4.2188	0.36777	0.084871	0.877	2.829	14.145	41.637	41.637	5.7392	1.3244	13.686	44.148	220.74
ensuse001b-037-02-ASC_000101LP_DEPTH_LPM.txt	-35.139	7.971	2021-09-17T21:25:33	137.5	18.6	28.964	14.482	68.005	34.002	20.072	6.4826	10.036	3.2413	59.112	29.556	82.204	0.37634	2.2069	0.19991	12.264	4.8138	4.8138	0.40424	0.093286	0.96396	3.1095	15.548	18.958	18.958	2.3838	0.55011	5.6845	18.337	91.685
ensuse001b-037-02-ASC_000101LP_DEPTH_LPM.txt	-35.139	7.971	2021-09-17T21:25:33	147.5	19.8	23.344	11.672	88.273	44.136	20.197	1.8892	10.099	0.94458	85.126	42.563	80.1	0.10101	2.1915	0.057235	21.097	4.2424	4.2424	0.36281	0.083724	0.86515	2.7908	13.954	30.106	30.106	3.9849	0.9196	9.5025	30.653	153.27
ensuse001b-037-02-ASC_000101LP_DEPTH_LPM.txt	-35.139	7.971	2021-09-17T21:25:33	157.5	23.4	19.979	9.9895	33.433	16.716	11.948	6.7545	5.9738	3.3773	25.401	12.701	49.572	0.21368	1.3323	0.16285	4.0894	2.5897	2.5897	0.18651	0.043041	0.44475	1.4347	7.1735	5.9554	5.9554	0.59177	0.13656	1.4111	4.5521	22.76
ensuse001b-037-02-ASC_000101LP_DEPTH_LPM.txt	-35.139	7.971	2021-09-17T21:25:33	167.5	24.0	9.0136	4.5068	24.675	12.337	6.9057	1.2779	3.4528	0.63894	22.567	11.283	29.25	0.125	0.774	0.045775	4.8372	1.3157	1.3157	0.094802	0.021877	0.22607	0.72924	3.6462	5.9432	5.9432	0.64243	0.14825	1.532	4.9418	24.709
ensuse001b-037-02-ASC_000101LP_DEPTH_LPM.txt	-35.139	7.971	2021-09-17T21:25:33	177.5	22.2	7.9663	3.9831	29.616	14.808	6.9887	0.75328	3.4943	0.37664	28.638	14.319	30.135	0.09009	0.79198	0.028707	6.8459	1.2226	1.2226	0.087632	0.020223	0.20897	0.67409	3.3704	7.8659	7.8659	0.86289	0.19913	2.0577	6.6376	33.188
ensuse001b-037-02-ASC_000101LP_DEPTH_LPM.txt	-35.139	7.971	2021-09-17T21:25:33	187.5	22.2	5.6432	2.8216	29.421	14.711	4.6656	0.75328	2.3328	0.37664	28.443	14.222	27.613	0.09009	0.64222	0.028707	7.7292	0.97074	0.97074	0.070936	0.01637	0.16916	0.54566	2.7283	8.5921	8.5921	0.9605	0.22165	2.2904	7.3884	36.942
ensuse001b-037-02-ASC_000101LP_DEPTH_LPM.txt	-35.139	7.971	2021-09-17T21:25:33	197.5	21.0	8.8813	4.4407	17.728	8.8642	5.694	2.9501	2.847	1.475	14.541	7.2706	29.238	0.14286	0.70974	0.083905	2.6118	1.17	1.17	0.079366	0.018315	0.18926	0.61051	3.0525	3.2208	3.2208	0.30717	0.070885	0.73248	2.3628	11.814
ensuse001b-037-02-ASC_000101LP_DEPTH_LPM.txt	-35.139	7.971	2021-09-17T21:25:33	207.5	20.4	6.4151	3.2075	38.014	19.007	5.7611	0.40988	2.8805	0.20494	37.36	18.68	32.598	0.04902	0.7645	0.01562	10.5	1.0675	1.0675	0.075663	0.017461	0.18043	0.58202	2.9101	11.015	11.015	1.1957	0.27593	2.8512	9.1975	45.988
ensuse001b-037-02-ASC_000101LP_DEPTH_LPM.txt	-35.139	7.971	2021-09-17T21:25:33	217.5	21.0	7.2029	3.6015	20.596	10.298	5.3443	1.8586	2.6722	0.92931	18.737	9.3687	30.666	0.19048	0.72279	0.067489	3.9717	1.0455	1.0455	0.069528	0.016045	0.1658	0.53483	2.6742	4.2858	4.2858	0.41357	0.095438	0.9862	3.1813	15.906
ensuse001b-037-02-ASC_000101LP_DEPTH_LPM.txt	-35.139	7.971	2021-09-17T21:25:33	227.5	20.4	5.0778	2.5389	31.81	15.905	4.4237	0.40988	2.2119	0.20494	31.156	15.578	26.323	0.04902	0.60673	0.01562	9.0271	0.80859	0.80859	0.055158	0.012729	0.13153	0.42429	2.1215	8.9549	8.9549	0.93701	0.21623	2.2344	7.2078	36.039
ensuse001b-037-02-ASC_000101LP_DEPTH_LPM.txt	-35.139	7.971	2021-09-17T21:25:33	237.5	24.6	7.5364	3.7682	21.179	10.59	5.838	1.2935	2.919	0.64675	19.481	9.7404	28.862	0.0813	0.7157	0.040267	4.1759	0.98829	0.98829	0.063107	0.014563	0.15049	0.48544	2.4272	4.2985	4.2985	0.40418	0.093272	0.96381	3.1091	15.545
ensuse001b-037-02-ASC_000101LP_DEPTH_LPM.txt	-35.139	7.971	2021-09-17T21:25:33	247.5	23.4	5.7477	2.8738	22.492	11.246	4.6073	0.71465	2.3037	0.35732	21.352	10.676	26.111	0.08547	0.615	0.027235	5.2792	0.81124	0.81124	0.051866	0.011969	0.12368	0.39897	1.9949	5.1274	5.1274	0.49281	0.11373	1.1752	3.7908	18.954
ensuse001b-037-02-ASC_000101LP_DEPTH_LPM.txt	-35.139	7.971	2021-09-17T21:25:33	257.5	23.4	7.0537	3.5268	14.381	7.1906	4.3569	2.6967	2.1785	1.3484	11.684	5.8422	26.068	0.08547	0.60127	0.070683	2.072	0.83787	0.83787	0.051457	0.011875	0.12271	0.39583	1.9791	2.2188	2.2188	0.18666	0.043075	0.44511	1.4358	7.1792
ensuse001b-037-02-ASC_000101LP_DEPTH_LPM.txt	-35.139	7.971	2021-09-17T21:25:33	267.5	23.4	4.6386	2.3193	76.963	38.482	4.6386	0.0	2.3193	0.0	76.963	38.482	25.727	0.0	0.61252	0.0	26.733	0.72612	0.72612	0.047287	0.010912	0.11276	0.36375	1.8187	24.09	24.09	2.479	0.57208	5.9114	19.069	95.346
ensuse001b-037-02-ASC_000101LP_DEPTH_LPM.txt	-35.139	7.971	2021-09-17T21:25:33	277.5	23.4	4.5557	2.2779	77.809	38.904	4.5557	0.0	2.2779	0.0	77.809	38.904	26.923	0.0	0.6267	0.0	26.998	0.73477	0.73477	0.047677	0.011002	0.11369	0.36675	1.8337	24.115	24.115	2.4633	0.56845	5.874	18.948	94.742
ensuse001b-037-02-ASC_000101LP_DEPTH_LPM.txt	-35.139	7.971	2021-09-17T21:25:33	287.5	22.8	6.8338	3.4169	20.364	10.182	5.392	1.2233	2.696	0.61167	18.922	9.4612	28.289	0.087719	0.683	0.040465	4.2042	0.87575	0.87575	0.05403	0.012468	0.12884	0.41561	2.0781	4.0445	4.0445	0.36668	0.08462	0.8744	2.8207	14.103
ensuse001b-037-02-ASC_000101LP_DEPTH_LPM.txt	-35.139	7.971	2021-09-17T21:25:33	297.5	22.2	6.6304	3.3152	21.67	10.835	5.4284	0.75328	2.7142	0.37664	20.468	10.234	25.45	0.09009	0.64626	0.028707	4.6762	0.81702	0.81702	0.049102	0.011331	0.11709	0.37771	1.8885	4.368	4.368	0.39369	0.090852	0.9388	3.0284	15.142
ensuse001b-037-02-ASC_000101LP_DEPTH_LPM.txt	-35.139	7.971	2021-09-17T21:25:33	307.5	22.8	5.2765	2.6383	21.746	10.873	4.6648	0.61168	2.3324	0.30584	21.134	10.567	24.474	0.04386	0.59475	0.020233	5.2412	0.705	0.705	0.043193	0.0099677	0.103	0.33226	1.6613	4.7424	4.7424	0.43524	0.10044	1.0379	3.348	16.74
ensuse001b-037-02-ASC_000101LP_DEPTH_LPM.txt	-35.139	7.971	2021-09-17T21:25:33	317.5	22.2	6.9771	3.4885	13.657	6.8285	4.8147	2.1624	2.4073	1.0812	11.495	5.7473	22.207	0.09009	0.56748	0.05859	1.9964	0.73714	0.73714	0.04232	0.0097661	0.10092	0.32554	1.6277	1.991	1.991	0.15918	0.036734	0.37959	1.2245	6.1224
ensuse001b-037-02-ASC_000101LP_DEPTH_LPM.txt	-35.139	7.971	2021-09-17T21:25:33	327.5	22.8	4.9788	2.4894	32.592	16.296	4.5419	0.0	2.271	0.0	32.155	16.077	22.763	0.0	0.56079	0.0	9.3501	0.65174	0.65174	0.039392	0.0090905	0.093935	0.30302	1.5151	8.0842	8.0842	0.7602	0.17543	1.8128	5.8477	29.239
ensuse001b-037-02-ASC_000101LP_DEPTH_LPM.txt	-35.139	7.971	2021-09-17T21:25:33	337.5	22.2	5.4027	2.7014	14.472	7.2362	4.1216	1.0567	2.0608	0.52836	13.191	6.5957	21.757	0.045045	0.52854	0.030268	2.7701	0.64103	0.64103	0.037423	0.0086361	0.08924	0.28787	1.4394	2.5429	2.5429	0.21513	0.049645	0.513	1.6548	8.2741
ensuse001b-037-02-ASC_000101LP_DEPTH_LPM.txt	-35.139	7.971	2021-09-17T21:25:33	347.5	22.2	5.4155	2.7078	14.622	7.3112	4.1345	1.0567	2.0672	0.52836	13.341	6.6707	22.567	0.045045	0.54076	0.030268	2.7723	0.64636	0.64636	0.037481	0.0086495	0.089379	0.28832	1.4416	2.5204	2.5204	0.21062	0.048605	0.50225	1.6202	8.1008
