Project_id	Profile	RAWfilename	Date_Time	Latitude	Longitude	Sample_id	Pressure [dbar]	Vol [L] (sampled for this depth bin)	Part conc frac [#/l] (ESD: 0.001-0.00126 mm)	Part conc frac [#/l] (ESD: 0.00126-0.00159 mm)	Part conc frac [#/l] (ESD: 0.00159-0.002 mm)	Part conc frac [#/l] (ESD: 0.002-0.00252 mm)	Part conc frac [#/l] (ESD: 0.00252-0.00317 mm)	Part conc frac [#/l] (ESD: 0.00317-0.004 mm)	Part conc frac [#/l] (ESD: 0.004-0.00504 mm)	Part conc frac [#/l] (ESD: 0.00504-0.00635 mm)	Part conc frac [#/l] (ESD: 0.00635-0.008 mm)	Part conc frac [#/l] (ESD: 0.008-0.0101 mm)	Part conc frac [#/l] (ESD: 0.0101-0.0127 mm)	Part conc frac [#/l] (ESD: 0.0127-0.016 mm)	Part conc frac [#/l] (ESD: 0.016-0.0202 mm)	Part conc frac [#/l] (ESD: 0.0202-0.0254 mm)	Part conc frac [#/l] (ESD: 0.0254-0.032 mm)	Part conc frac [#/l] (ESD: 0.032-0.0403 mm)	Part conc frac [#/l] (ESD: 0.0508-0.064 mm)	Part conc frac [#/l] (ESD: 0.064-0.0806 mm)	Part conc frac [#/l] (ESD: 0.0806-0.102 mm)	Part conc frac [#/l] (ESD: 0.102-0.128 mm)	Part conc frac [#/l] (ESD: 0.128-0.161 mm)	Part conc frac [#/l] (ESD: 0.161-0.203 mm)	Part conc frac [#/l] (ESD: 0.203-0.256 mm)	Part conc frac [#/l] (ESD: 0.256-0.323 mm)	Part conc frac [#/l] (ESD: 0.323-0.406 mm)	Part conc frac [#/l] (ESD: 0.406-0.512 mm)	Part conc frac [#/l] (ESD: 0.512-0.645 mm)	Part conc frac [#/l] (ESD: 0.645-0.813 mm)	Part conc frac [#/l] (ESD: 0.813-1.02 mm)	Part conc frac [#/l] (ESD: 1.02-1.29 mm)	Part conc frac [#/l] (ESD: 1.29-1.63 mm)	Part conc frac [#/l] (ESD: 1.63-2.05 mm)	Part conc frac [#/l] (ESD: 2.05-2.58 mm)	Part conc frac [#/l] (ESD: 2.58-3.25 mm)	Part conc frac [#/l] (ESD: 3.25-4.1 mm)	Part conc frac [#/l] (ESD: 4.1-5.16 mm)	Part conc frac [#/l] (ESD: 5.16-6.5 mm)	Part conc frac [#/l] (ESD: 6.5-8.19 mm)	Part conc frac [#/l] (ESD: 8.19-10.3 mm)	Part conc frac [#/l] (ESD: 10.3-13 mm)	Part conc frac [#/l] (ESD: 13-16.4 mm)	Part conc frac [#/l] (ESD: 16.4-20.6 mm)	Part conc frac [#/l] (ESD: 20.6-26 mm)	Part conc frac [#/l] (ESD: >26 mm)	Biovolume [mm3 l-1] (ESD: 0.001-0.00126 mm)	Biovolume [mm3 l-1] (ESD: 0.00126-0.00159 mm)	Biovolume [mm3 l-1] (ESD: 0.00159-0.002 mm)	Biovolume [mm3 l-1] (ESD: 0.002-0.00252 mm)	Biovolume [mm3 l-1] (ESD: 0.00252-0.00317 mm)	Biovolume [mm3 l-1] (ESD: 0.00317-0.004 mm)	Biovolume [mm3 l-1] (ESD: 0.004-0.00504 mm)	Biovolume [mm3 l-1] (ESD: 0.00504-0.00635 mm)	Biovolume [mm3 l-1] (ESD: 0.00635-0.008 mm)	Biovolume [mm3 l-1] (ESD: 0.008-0.0101 mm)	Biovolume [mm3 l-1] (ESD: 0.0101-0.0127 mm)	Biovolume [mm3 l-1] (ESD: 0.0127-0.016 mm)	Biovolume [mm3 l-1] (ESD: 0.016-0.0202 mm)	Biovolume [mm3 l-1] (ESD: 0.0202-0.0254 mm)	Biovolume [mm3 l-1] (ESD: 0.0254-0.032 mm)	Biovolume [mm3 l-1] (ESD: 0.032-0.0403 mm)	Biovolume [mm3 l-1] (ESD: 0.0403-0.0508 mm)	Biovolume [mm3 l-1] (ESD: 0.0508-0.064 mm)	Biovolume [mm3 l-1] (ESD: 0.064-0.0806 mm)	Biovolume [mm3 l-1] (ESD: 0.0806-0.102 mm)	Biovolume [mm3 l-1] (ESD: 0.102-0.128 mm)	Biovolume [mm3 l-1] (ESD: 0.128-0.161 mm)	Biovolume [mm3 l-1] (ESD: 0.161-0.203 mm)	Biovolume [mm3 l-1] (ESD: 0.203-0.256 mm)	Biovolume [mm3 l-1] (ESD: 0.256-0.323 mm)	Biovolume [mm3 l-1] (ESD: 0.323-0.406 mm)	Biovolume [mm3 l-1] (ESD: 0.406-0.512 mm)	Biovolume [mm3 l-1] (ESD: 0.512-0.645 mm)	Biovolume [mm3 l-1] (ESD: 0.645-0.813 mm)	Biovolume [mm3 l-1] (ESD: 0.813-1.02 mm)	Biovolume [mm3 l-1] (ESD: 1.02-1.29 mm)	Biovolume [mm3 l-1] (ESD: 1.29-1.63 mm)	Biovolume [mm3 l-1] (ESD: 1.63-2.05 mm)	Biovolume [mm3 l-1] (ESD: 2.05-2.58 mm)	Biovolume [mm3 l-1] (ESD: 2.58-3.25 mm)	Biovolume [mm3 l-1] (ESD: 3.25-4.1 mm)	Biovolume [mm3 l-1] (ESD: 4.1-5.16 mm)	Biovolume [mm3 l-1] (ESD: 5.16-6.5 mm)	Biovolume [mm3 l-1] (ESD: 6.5-8.19 mm)	Biovolume [mm3 l-1] (ESD: 8.19-10.3 mm)	Biovolume [mm3 l-1] (ESD: 10.3-13 mm)	Biovolume [mm3 l-1] (ESD: 13-16.4 mm)	Biovolume [mm3 l-1] (ESD: 16.4-20.6 mm)	Biovolume [mm3 l-1] (ESD: 20.6-26 mm)	Biovolume [mm3 l-1] (ESD: >26 mm)	Depth [m]	Potential density [kg/m3]	Temperature [degrees Celsius]	Practical salinity [psu]	Doxy [micromol/kg]	Chlorophyll-a [mg/m3]	bbp POC [mgC/m3]	diffPSD slope	diffPSD slope stde
356	ensuse001b-020-05-PAR	ensuse001b-020-05-PAR_000101LP_TIME_LPM.txt	2021-05-22T15:00:33	-33.127	12.556	30377	345.3	12.0																	0.0	0.0	335.42	11.0	5.8333	3.3333	0.5	0.16667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																																																-6.87	0.896
356	ensuse001b-020-05-PAR	ensuse001b-020-05-PAR_000101LP_TIME_LPM.txt	2021-05-22T15:00:33	-33.127	12.556	30377	343.7	12.0																	0.0	0.0	313.58	12.667	6.0	2.5833	0.75	0.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																																																-6.52	0.83
356	ensuse001b-020-05-PAR	ensuse001b-020-05-PAR_000101LP_TIME_LPM.txt	2021-05-22T15:00:33	-33.127	12.556	30377	344.2	12.0																	0.0	0.0	327.42	11.25	6.3333	2.0	0.66667	0.33333	0.16667	0.16667	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																																																-5.32	0.636
356	ensuse001b-021-01-ASC	ensuse001b-021-01-ASC_000101LP_DEPTH_LPM.txt	2021-05-27T01:56:58	-33.01	12.706	30378	2.5	0.0																																																																																										2.482357	1025.4774	18.987135	35.587605	230.69116	0.34675	17.534832	nan	nan
356	ensuse001b-021-01-ASC	ensuse001b-021-01-ASC_000101LP_DEPTH_LPM.txt	2021-05-27T01:56:58	-33.01	12.706	30378	7.5	18.0																	0.0	0.0	278.94	14.5	11.444	8.8889	4.5556	2.6667	1.0556	0.61111	0.11111	0.055556	0.11111	0.16667	0.0	0.055556	0.0																																																									7.44698	1025.4768	18.988646	35.587	230.5051	0.34675	24.43155	-3.65	0.286
356	ensuse001b-021-01-ASC	ensuse001b-021-01-ASC_000101LP_DEPTH_LPM.txt	2021-05-27T01:56:58	-33.01	12.706	30378	12.5	15.6																	0.0	0.0	269.04	12.821	8.7179	7.5641	3.7821	2.1154	0.89744	0.32051	0.0	0.064103	0.25641	0.0	0.064103	0.0	0.0																																																									12.411483	1025.4769	18.98933	35.587	230.42564	0.34675	18.611813	-3.67	0.316
356	ensuse001b-021-01-ASC	ensuse001b-021-01-ASC_000101LP_DEPTH_LPM.txt	2021-05-27T01:56:58	-33.01	12.706	30378	17.5	17.4																	0.0	0.0	277.41	13.621	10.057	7.1264	3.6782	1.4943	0.91954	0.4023	0.11494	0.22989	0.17241	0.0	0.0	0.0	0.0																																																									17.375866	1025.4769	18.990213	35.587	230.2874	0.34675	16.186636	-3.91	0.321
356	ensuse001b-021-01-ASC	ensuse001b-021-01-ASC_000101LP_DEPTH_LPM.txt	2021-05-27T01:56:58	-33.01	12.706	30378	22.5	16.8																	0.0	0.0	265.54	13.393	8.9881	9.0476	3.5119	2.0833	0.89286	0.2381	0.059524	0.059524	0.17857	0.059524	0.059524	0.0	0.0																																																									22.340128	1025.478	18.989796	35.588	230.24615	0.34675	16.255154	-3.81	0.299
356	ensuse001b-021-01-ASC	ensuse001b-021-01-ASC_000101LP_DEPTH_LPM.txt	2021-05-27T01:56:58	-33.01	12.706	30378	27.5	16.2																	0.0	0.0	265.49	14.136	8.3333	6.2346	2.8395	2.037	0.92593	0.49383	0.18519	0.061728	0.0	0.061728	0.0	0.0	0.0																																																									27.30427	1025.477	18.991417	35.587	230.21834	0.34675	17.206867	-4.01	0.281
356	ensuse001b-021-01-ASC	ensuse001b-021-01-ASC_000101LP_DEPTH_LPM.txt	2021-05-27T01:56:58	-33.01	12.706	30378	32.5	17.4																	0.0	0.0	271.15	12.759	9.3103	7.8161	3.6207	2.2414	0.91954	0.45977	0.11494	0.28736	0.28736	0.057471	0.0	0.0	0.0																																																									32.26829	1025.4769	18.992723	35.587	230.027	0.34675	16.283327	-3.72	0.292
356	ensuse001b-021-01-ASC	ensuse001b-021-01-ASC_000101LP_DEPTH_LPM.txt	2021-05-27T01:56:58	-33.01	12.706	30378	37.5	17.4																	0.0	0.0	274.66	12.586	9.9425	7.931	3.046	1.7816	1.3218	0.0	0.057471	0.17241	0.11494	0.22989	0.0	0.0	0.0																																																									37.232193	1025.4788	18.98977	35.588	229.99864	0.34675	16.945	-3.69	0.376
356	ensuse001b-021-01-ASC	ensuse001b-021-01-ASC_000101LP_DEPTH_LPM.txt	2021-05-27T01:56:58	-33.01	12.706	30378	42.5	18.6																	0.0	0.0	268.71	12.527	8.8172	7.1505	3.4409	1.7742	1.5591	0.37634	0.16129	0.053763	0.16129	0.053763	0.0	0.0	0.0																																																									42.195976	1025.4785	18.991571	35.588	229.81891	0.34675	17.617575	-3.94	0.278
356	ensuse001b-021-01-ASC	ensuse001b-021-01-ASC_000101LP_DEPTH_LPM.txt	2021-05-27T01:56:58	-33.01	12.706	30378	47.5	18.6																	0.0	0.0	269.35	12.688	10.108	7.043	2.957	1.828	1.0753	0.43011	0.21505	0.0	0.10753	0.0	0.0	0.0	0.0																																																									47.159634	1025.4785	18.992311	35.588	229.61649	0.34675	16.264458	-3.99	0.312
356	ensuse001b-021-01-ASC	ensuse001b-021-01-ASC_000101LP_DEPTH_LPM.txt	2021-05-27T01:56:58	-33.01	12.706	30378	52.5	27.6																	0.0	0.0	274.64	12.536	9.4565	7.4275	3.4058	1.8116	1.4493	0.28986	0.21739	0.25362	0.036232	0.036232	0.036232	0.0	0.0																																																									52.123177	1025.4792	18.992683	35.58872	229.2772	0.34413922	16.831562	-3.9	0.229
356	ensuse001b-021-01-ASC	ensuse001b-021-01-ASC_000101LP_DEPTH_LPM.txt	2021-05-27T01:56:58	-33.01	12.706	30378	57.5	26.4																	0.0	0.0	267.88	14.242	9.8485	8.9773	3.9773	2.0076	1.2879	0.18939	0.15152	0.075758	0.0	0.075758	0.0	0.0	0.0																																																									57.086597	1025.4799	18.992075	35.589	228.80797	0.3531488	16.64207	-4.07	0.307
356	ensuse001b-021-01-ASC	ensuse001b-021-01-ASC_000101LP_DEPTH_LPM.txt	2021-05-27T01:56:58	-33.01	12.706	30378	62.5	27.0																	0.0	0.0	279.63	14.111	10.222	7.3333	3.2963	1.7037	1.037	0.37037	0.074074	0.14815	0.037037	0.037037	0.0	0.0	0.0																																																									62.049892	1025.4788	18.994854	35.588245	227.83833	0.34659228	17.202747	-4.19	0.251
356	ensuse001b-021-01-ASC	ensuse001b-021-01-ASC_000101LP_DEPTH_LPM.txt	2021-05-27T01:56:58	-33.01	12.706	30378	67.5	25.8																	0.0	0.0	275.08	13.721	10.465	8.062	3.4496	1.6667	1.0078	0.27132	0.03876	0.1938	0.15504	0.077519	0.0	0.0	0.0																																																									67.01308	1025.4796	18.99458	35.589	226.3677	0.333099	16.935947	-3.92	0.343
356	ensuse001b-021-01-ASC	ensuse001b-021-01-ASC_000101LP_DEPTH_LPM.txt	2021-05-27T01:56:58	-33.01	12.706	30378	72.5	27.0																	0.0	0.0	276.04	13.148	10.037	6.8889	2.4815	2.0741	1.037	0.33333	0.18519	0.11111	0.037037	0.037037	0.037037	0.0	0.0																																																									71.976135	1025.4796	18.993582	35.588306	223.0099	0.32805306	16.690403	-3.95	0.218
356	ensuse001b-021-01-ASC	ensuse001b-021-01-ASC_000101LP_DEPTH_LPM.txt	2021-05-27T01:56:58	-33.01	12.706	30378	77.5	30.6																	0.0	0.0	274.51	12.582	8.5948	5.1634	2.1895	1.4052	0.55556	0.26144	0.22876	0.098039	0.1634	0.0	0.0	0.03268	0.0																																																									76.93908	1025.4803	18.974463	35.58255	215.06313	0.29777744	15.717447	-3.66	0.279
356	ensuse001b-021-01-ASC	ensuse001b-021-01-ASC_000101LP_DEPTH_LPM.txt	2021-05-27T01:56:58	-33.01	12.706	30378	82.5	41.4																	0.0	0.0	271.28	11.28	8.285	4.9275	1.7874	0.96618	0.48309	0.31401	0.19324	0.096618	0.072464	0.096618	0.0	0.0	0.0																																																									81.90189	1025.5183	18.668232	35.53004	189.74095	0.19223313	12.7283945	-3.81	0.296
356	ensuse001b-021-01-ASC	ensuse001b-021-01-ASC_000101LP_DEPTH_LPM.txt	2021-05-27T01:56:58	-33.01	12.706	30378	87.5	37.8																	0.0	0.0	282.01	10.952	8.0423	5.0794	1.6931	1.1376	0.58201	0.37037	0.21164	0.079365	0.10582	0.079365	0.026455	0.079365	0.0																																																									86.86459	1025.9103	16.12336	35.239033	179.08655	0.10350357	3.9121943	-3.49	0.256
356	ensuse001b-021-01-ASC	ensuse001b-021-01-ASC_000101LP_DEPTH_LPM.txt	2021-05-27T01:56:58	-33.01	12.706	30378	92.5	27.0																	0.0	0.0	290.26	9.1111	5.4444	3.1481	0.88889	0.59259	0.55556	0.25926	0.14815	0.11111	0.11111	0.0	0.0	0.0	0.037037																																																									91.82717	1026.0421	15.216579	35.14389	177.66196	0.09125	2.2239351	-3.4	0.345
356	ensuse001b-021-01-ASC	ensuse001b-021-01-ASC_000101LP_DEPTH_LPM.txt	2021-05-27T01:56:58	-33.01	12.706	30378	97.5	35.4																	0.0	0.0	271.84	7.7119	4.1808	2.7401	0.76271	0.36723	0.36723	0.11299	0.028249	0.056497	0.028249	0.028249	0.0	0.0	0.028249																																																									96.78963	1026.1423	14.7983055	35.154514	173.70148	0.077940404	1.8641846	-3.64	0.37
356	ensuse001b-021-01-ASC	ensuse001b-021-01-ASC_000101LP_DEPTH_LPM.txt	2021-05-27T01:56:58	-33.01	12.706	30378	107.5	31.2																	0.0	0.0	283.81	6.6026	4.1987	1.859	0.54487	0.35256	0.25641	0.16026	0.064103	0.064103	0.12821	0.032051	0.0	0.0	0.0																																																									106.71418	1026.3297	13.353962	35.002472	168.03767	0.06123889	0.0	-3.81	0.405
356	ensuse001b-021-01-ASC	ensuse001b-021-01-ASC_000101LP_DEPTH_LPM.txt	2021-05-27T01:56:58	-33.01	12.706	30378	117.5	39.6																	0.0	0.0	272.65	6.5152	2.8283	1.9697	0.35354	0.30303	0.10101	0.10101	0.025253	0.025253	0.050505	0.025253	0.0	0.0	0.0																																																									116.63827	1026.5364	12.194851	34.972332	179.4564	0.01825	0.0	-4.11	0.432
356	ensuse001b-021-01-ASC	ensuse001b-021-01-ASC_000101LP_DEPTH_LPM.txt	2021-05-27T01:56:58	-33.01	12.706	30378	127.5	36.6																	0.0	0.0	284.21	6.6667	3.4426	1.612	0.35519	0.081967	0.13661	0.027322	0.027322	0.10929	0.10929	0.054645	0.0	0.0	0.0																																																									126.56186	1026.643	11.297185	34.891933	180.12576	0.0036500003	0.0	-3.76	0.571
356	ensuse001b-021-01-ASC	ensuse001b-021-01-ASC_000101LP_DEPTH_LPM.txt	2021-05-27T01:56:58	-33.01	12.706	30378	137.5	30.6																	0.0	0.0	261.86	5.7843	2.9085	1.2745	0.1634	0.098039	0.098039	0.0	0.0	0.0	0.03268	0.03268	0.0	0.0	0.0																																																									136.48499	1026.7277	10.584887	34.83596	184.89856	-0.001825	0.0	-3.91	0.644
356	ensuse001b-021-01-ASC	ensuse001b-021-01-ASC_000101LP_DEPTH_LPM.txt	2021-05-27T01:56:58	-33.01	12.706	30378	147.5	31.2																	0.0	0.0	243.11	5.5128	3.0449	1.2821	0.35256	0.096154	0.032051	0.0	0.064103	0.064103	0.0	0.0	0.0	0.0	0.0																																																									146.40761	1026.7695	10.152917	34.79305	186.78534	-0.00558765	0.0	-4.58	0.726
356	ensuse001b-021-01-ASC	ensuse001b-021-01-ASC_000101LP_DEPTH_LPM.txt	2021-05-27T01:56:58	-33.01	12.706	30378	157.5	33.6																	0.0	0.0	249.91	5.744	3.3333	0.95238	0.44643	0.0	0.089286	0.089286	0.0	0.059524	0.029762	0.0	0.0	0.0	0.0																																																									156.32977	1026.8096	9.712002	34.748306	187.64436	-0.0014870369	0.0	-4.24	0.544
356	ensuse001b-021-01-ASC	ensuse001b-021-01-ASC_000101LP_DEPTH_LPM.txt	2021-05-27T01:56:58	-33.01	12.706	30378	167.5	35.4																	0.0	0.0	246.67	5.0565	2.6836	1.3277	0.28249	0.19774	0.0	0.028249	0.056497	0.0	0.0	0.0	0.0	0.0	0.0																																																									166.25145	1026.8403	9.34916	34.710808	188.62323	0.0010814723	0.0	-5.13	0.695
356	ensuse001b-021-01-ASC	ensuse001b-021-01-ASC_000101LP_DEPTH_LPM.txt	2021-05-27T01:56:58	-33.01	12.706	30378	177.5	33.6																	0.0	0.0	239.79	5.3869	3.4524	1.5179	0.2381	0.17857	0.089286	0.0	0.20833	0.029762	0.0	0.029762	0.0	0.029762	0.0																																																									176.17265	1026.8617	9.054914	34.677097	187.4779	-0.0024333333	0.0	-3.49	0.476
356	ensuse001b-021-01-ASC	ensuse001b-021-01-ASC_000101LP_DEPTH_LPM.txt	2021-05-27T01:56:58	-33.01	12.706	30378	187.5	31.2																	0.0	0.0	244.74	5.5128	3.0449	1.5064	0.32051	0.19231	0.096154	0.064103	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																																									186.09337	1026.8892	8.724831	34.645267	188.49571	-0.0012572221	0.0	-5.51	0.677
356	ensuse001b-021-01-ASC	ensuse001b-021-01-ASC_000101LP_DEPTH_LPM.txt	2021-05-27T01:56:58	-33.01	12.706	30378	197.5	30.6																	0.0	0.0	243.76	5.7843	3.1373	1.6013	0.35948	0.03268	0.03268	0.0	0.13072	0.03268	0.0	0.03268	0.0	0.0	0.0																																																									196.01361	1026.9049	8.520661	34.624638	189.82344	-0.005109978	0.0	-4.03	0.679
356	ensuse001b-021-01-ASC	ensuse001b-021-01-ASC_000101LP_DEPTH_LPM.txt	2021-05-27T01:56:58	-33.01	12.706	30378	207.5	30.6																	0.0	0.0	246.86	5.1961	3.1699	1.2745	0.3268	0.19608	0.03268	0.13072	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																																									205.93338	1026.918	8.3344	34.604706	191.07053	-0.0027374846	0.0	-5.51	0.814
356	ensuse001b-021-01-ASC	ensuse001b-021-01-ASC_000101LP_DEPTH_LPM.txt	2021-05-27T01:56:58	-33.01	12.706	30378	217.5	31.2																	0.0	0.0	252.34	6.3782	3.3333	1.1538	0.25641	0.25641	0.064103	0.032051	0.032051	0.0	0.0	0.0	0.0	0.0	0.0																																																									215.85265	1026.9352	8.097591	34.58085	192.3991	-0.0017519845	0.0	-5.4	0.563
356	ensuse001b-021-01-ASC	ensuse001b-021-01-ASC_000101LP_DEPTH_LPM.txt	2021-05-27T01:56:58	-33.01	12.706	30378	227.5	30.6																	0.0	0.0	253.14	7.2222	3.0719	1.4706	0.3268	0.19608	0.1634	0.065359	0.065359	0.0	0.0	0.0	0.0	0.0	0.0																																																									225.77145	1026.9523	7.8630023	34.558254	192.97836	0.0	0.0	-4.96	0.59
356	ensuse001b-021-01-ASC	ensuse001b-021-01-ASC_000101LP_DEPTH_LPM.txt	2021-05-27T01:56:58	-33.01	12.706	30378	237.5	30.0																	0.0	0.0	261.07	6.7	3.2667	1.2667	0.3	0.066667	0.033333	0.033333	0.033333	0.033333	0.0	0.0	0.0	0.0	0.0																																																									235.68979	1026.9635	7.7028036	34.542583	194.07886	-0.0005839911	0.050839603	-5.01	0.609
356	ensuse001b-021-01-ASC	ensuse001b-021-01-ASC_000101LP_DEPTH_LPM.txt	2021-05-27T01:56:58	-33.01	12.706	30378	247.5	30.0																	0.0	0.0	257.93	7.1	3.2333	1.5	0.23333	0.13333	0.066667	0.033333	0.033333	0.066667	0.033333	0.033333	0.0	0.0	0.0																																																									245.60762	1026.9761	7.5213323	34.524994	195.31937	0.00048666666	4.9954314	-4.01	0.502
356	ensuse001b-021-01-ASC	ensuse001b-021-01-ASC_000101LP_DEPTH_LPM.txt	2021-05-27T01:56:58	-33.01	12.706	30378	257.5	30.0																	0.0	0.0	262.6	7.1	2.9333	1.2	0.36667	0.066667	0.0	0.033333	0.033333	0.0	0.0	0.066667	0.033333	0.0	0.0																																																									255.52498	1026.9879	7.3508306	34.509106	196.78494	-0.00048667495	0.27363873	-3.62	0.604
356	ensuse001b-021-01-ASC	ensuse001b-021-01-ASC_000101LP_DEPTH_LPM.txt	2021-05-27T01:56:58	-33.01	12.706	30378	267.5	30.6																	0.0	0.0	254.15	6.3725	2.8758	1.5359	0.35948	0.13072	0.065359	0.0	0.03268	0.03268	0.0	0.0	0.0	0.03268	0.0																																																									265.4419	1027.0073	7.07958	34.485455	200.05861	-0.0033661139	0.16884695	-3.73	0.578
356	ensuse001b-021-01-ASC	ensuse001b-021-01-ASC_000101LP_DEPTH_LPM.txt	2021-05-27T01:56:58	-33.01	12.706	30378	277.5	30.6																	0.0	0.0	268.24	6.2092	3.2026	1.2745	0.26144	0.13072	0.065359	0.065359	0.0	0.0	0.0	0.03268	0.0	0.0	0.0																																																									275.35828	1027.0215	6.846081	34.462658	203.7623	-0.0033181617	0.4386693	-4.21	0.685
356	ensuse001b-021-01-ASC	ensuse001b-021-01-ASC_000101LP_DEPTH_LPM.txt	2021-05-27T01:56:58	-33.01	12.706	30378	287.5	31.8																	0.0	0.0	269.47	6.8868	3.2075	1.0063	0.25157	0.12579	0.0	0.031447	0.15723	0.0	0.0	0.031447	0.0	0.0	0.0																																																									285.27423	1027.0333	6.6404138	34.442352	206.36618	-0.002189911	0.6175435	-4.05	0.672
356	ensuse001b-021-01-ASC	ensuse001b-021-01-ASC_000101LP_DEPTH_LPM.txt	2021-05-27T01:56:58	-33.01	12.706	30378	297.5	31.8																	0.0	0.0	271.73	8.8365	3.9308	1.6352	0.40881	0.18868	0.0	0.062893	0.031447	0.0	0.0	0.0	0.0	0.0	0.0																																																									295.1897	1027.051	6.356504	34.41734	208.91203	0.0	0.22282162	-5.33	0.568
356	ensuse001b-021-01-ASC	ensuse001b-021-01-ASC_000101LP_DEPTH_LPM.txt	2021-05-27T01:56:58	-33.01	12.706	30378	307.5	34.8																	0.0	0.0	280.86	8.3333	3.3908	1.5805	0.4023	0.028736	0.057471	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																																									305.10464	1027.0637	6.1637073	34.4018	209.09393	-0.0036950645	0.0	-7.03	0.829
356	ensuse001b-021-01-ASC	ensuse001b-021-01-ASC_000101LP_DEPTH_LPM.txt	2021-05-27T01:56:58	-33.01	12.706	30378	317.5	37.2																	0.0	0.0	289.22	8.414	4.8656	1.828	0.48387	0.10753	0.053763	0.026882	0.026882	0.0	0.0	0.0	0.0	0.0	0.0																																																									315.01913	1027.0757	5.9903545	34.38898	210.87431	-0.0046928553	0.041576557	-5.77	0.518
356	ensuse001b-021-01-ASC	ensuse001b-021-01-ASC_000101LP_DEPTH_LPM.txt	2021-05-27T01:56:58	-33.01	12.706	30378	327.5	34.8																	0.0	0.0	294.91	11.81	6.0345	2.2989	0.31609	0.17241	0.14368	0.11494	0.0	0.028736	0.0	0.0	0.0	0.0	0.0																																																									324.93314	1027.0845	5.844248	34.37687	212.42873	0.0021041152	0.0	-5.04	0.551
356	ensuse001b-021-01-ASC	ensuse001b-021-01-ASC_000101LP_DEPTH_LPM.txt	2021-05-27T01:56:58	-33.01	12.706	30378	337.5	34.2																	0.0	0.0	289.44	10.38	5.2047	2.4269	0.61404	0.23392	0.02924	0.0	0.0	0.0	0.02924	0.02924	0.0	0.0	0.0																																																									334.8467	1027.0898	5.7464886	34.368088	213.69106	-0.002091577	0.0	-4.24	0.603
356	ensuse001b-021-01-ASC	ensuse001b-021-01-ASC_000101LP_DEPTH_LPM.txt	2021-05-27T01:56:58	-33.01	12.706	30378	347.5	32.4																	0.0	0.0	279.57	9.784	4.6914	2.5617	0.64815	0.37037	0.092593	0.12346	0.030864	0.030864	0.0	0.092593	0.030864	0.0	0.0																																																									344.7598	1027.0962	5.6428742	34.360046	214.34781	-0.00365	0.0	-3.8	0.454
356	ensuse001b-021-01-ASC	ensuse001b-021-01-ASC_000101LP_DEPTH_LPM.txt	2021-05-27T01:56:58	-33.01	12.706	30378	357.5	31.2																	0.0	0.0	273.04	10.032	6.6026	3.0449	0.86538	0.32051	0.16026	0.032051	0.032051	0.0	0.064103	0.0	0.0	0.0	0.0																																																									354.6724	1027.1031	5.5439863	34.353516	214.17747	-0.006235419	0.0	-4.7	0.518
356	ensuse001b-021-01-ASC	ensuse001b-021-01-ASC_000101LP_DEPTH_LPM.txt	2021-05-27T01:56:58	-33.01	12.706	30378	367.5	30.0																	0.0	0.0	279.3	10.367	5.9	3.1667	0.96667	0.5	0.13333	0.033333	0.0	0.0	0.0	0.0	0.0	0.033333	0.0																																																									364.58447	1027.1107	5.4703712	34.351765	214.2401	-0.004698017	10.102702	-3.85	0.599
356	ensuse001b-021-01-ASC	ensuse001b-021-01-ASC_000101LP_DEPTH_LPM.txt	2021-05-27T01:56:58	-33.01	12.706	30378	377.5	36.0																	0.0	0.0	281.78	12.167	7.4722	3.2222	0.91667	0.44444	0.13889	0.083333	0.027778	0.027778	0.0	0.0	0.0	0.0	0.0																																																									374.49615	1027.1161	5.4155993	34.350067	214.33907	-0.006772285	2.0489557	-5.14	0.349
356	ensuse001b-021-01-ASC	ensuse001b-021-01-ASC_000101LP_DEPTH_LPM.txt	2021-05-27T01:56:58	-33.01	12.706	30378	387.5	35.4																	0.0	0.0	283.31	11.751	7.5706	4.5198	0.90395	0.33898	0.056497	0.11299	0.028249	0.084746	0.028249	0.0	0.0	0.0	0.0																																																									384.40732	1027.1234	5.329505	34.34632	214.30072	-0.00365	0.0	-4.66	0.45
356	ensuse001b-021-01-ASC	ensuse001b-021-01-ASC_000101LP_DEPTH_LPM.txt	2021-05-27T01:56:58	-33.01	12.706	30378	397.5	34.8																	0.0	0.0	282.41	11.667	7.5862	3.7644	0.8908	0.43103	0.17241	0.0	0.11494	0.028736	0.057471	0.0	0.028736	0.0	0.0																																																									394.31796	1027.1313	5.2420793	34.343266	214.0996	-0.0022397656	0.0	-4.02	0.376
