RAWfilename	Latitude	Longitude	Date_Time	Pressure [dbar]	Vol [L] (sampled for this depth bin)	MiP_abun	MaP_abun	Mip_POC_cont_mgC_m3	Map_POC_cont_mgC_m3	Flux_mgC_m2	Respi_nmolO2_l_h	Temperature [degrees Celsius]	Practical salinity [psu]	Doxy [micromol/kg]	Chlorophyll-a [mg/m3]	bbp700 [m-1]
ensuse001b-027-01-ASC_000101LP_DEPTH_LPM.txt	-34.752	8.946	2021-07-17T01:47:54	572.5	25.2	20.317	0.039683	0.32475	0.00063429	1.3661	0.4673	4.675733	34.334	208.87541	0.0009626433	0.00034558546
ensuse001b-027-01-ASC_000101LP_DEPTH_LPM.txt	-34.752	8.946	2021-07-17T01:47:54	587.5	36.0	19.306	0.083334	0.30858	0.001332	1.3825	0.45044	4.618021	34.336	207.92473	0.0026767063	0.018165031
ensuse001b-027-01-PAR_000101LP_TIME_LPM.txt	-34.752	8.946	2021-07-15T12:40:59	331.5	12.0	12.25	0.083333	0.1958	0.001332	0.82284	0.0					
ensuse001b-027-01-PAR_000101LP_TIME_LPM.txt	-34.752	8.946	2021-07-15T12:40:59	422.9	12.0	11.083	0.0	0.17715	0.0	0.64493	0.0					
ensuse001b-027-01-PAR_000101LP_TIME_LPM.txt	-34.752	8.946	2021-07-15T12:40:59	314.2	12.0	12.083	0.16667	0.19314	0.002664	0.76725	0.0					
ensuse001b-027-01-PAR_000101LP_TIME_LPM.txt	-34.752	8.946	2021-07-15T12:40:59	219.8	12.0	10.333	0.0	0.16517	0.0	0.62268	0.0					
ensuse001b-027-01-PAR_000101LP_TIME_LPM.txt	-34.752	8.946	2021-07-15T12:40:59	324.1	12.0	11.5	0.083333	0.18381	0.001332	0.77836	0.0					
ensuse001b-027-01-PAR_000101LP_TIME_LPM.txt	-34.752	8.946	2021-07-15T12:40:59	287.0	12.0	11.667	0.0	0.18648	0.0	0.67828	0.0					
ensuse001b-027-01-PAR_000101LP_TIME_LPM.txt	-34.752	8.946	2021-07-15T12:40:59	251.5	12.0	12.417	0.083333	0.19847	0.001332	0.81172	0.0					
ensuse001b-027-01-PAR_000101LP_TIME_LPM.txt	-34.752	8.946	2021-07-15T12:40:59	340.9	12.0	10.417	0.25	0.1665	0.003996	0.57821	0.0					
ensuse001b-027-01-PAR_000101LP_TIME_LPM.txt	-34.752	8.946	2021-07-15T12:40:59	363.8	12.0	9.1667	0.0	0.14652	0.0	0.60045	0.0					
ensuse001b-027-01-PAR_000101LP_TIME_LPM.txt	-34.752	8.946	2021-07-15T12:40:59	375.9	12.0	10.917	0.083333	0.17449	0.001332	0.6894	0.0					
ensuse001b-027-01-PAR_000101LP_TIME_LPM.txt	-34.752	8.946	2021-07-15T12:40:59	380.7	12.0	11.667	0.0	0.18648	0.0	0.73388	0.0					
ensuse001b-027-01-PAR_000101LP_TIME_LPM.txt	-34.752	8.946	2021-07-15T12:40:59	384.5	12.0	10.583	0.0	0.16916	0.0	0.52262	0.0					
ensuse001b-027-01-PAR_000101LP_TIME_LPM.txt	-34.752	8.946	2021-07-15T12:40:59	386.4	12.0	11.333	0.0	0.18115	0.0	0.745	0.0					
ensuse001b-027-01-PAR_000101LP_TIME_LPM.txt	-34.752	8.946	2021-07-15T12:40:59	384.9	12.0	11.583	0.0	0.18515	0.0	0.8562	0.0					
ensuse001b-027-01-PAR_000101LP_TIME_LPM.txt	-34.752	8.946	2021-07-15T12:40:59	391.1	12.0	12.5	0.083333	0.1998	0.001332	0.70053	0.0					
ensuse001b-027-01-PAR_000101LP_TIME_LPM.txt	-34.752	8.946	2021-07-15T12:40:59	391.8	12.0	11.667	0.083333	0.18648	0.001332	0.58933	0.0					
ensuse001b-027-01-PAR_000101LP_TIME_LPM.txt	-34.752	8.946	2021-07-15T12:40:59	389.7	12.0	9.6666	0.0	0.15451	0.0	0.54485	0.0					
ensuse001b-027-01-PAR_000101LP_TIME_LPM.txt	-34.752	8.946	2021-07-15T12:40:59	376.7	12.0	11.5	0.0	0.18382	0.0	0.61157	0.0					
ensuse001b-027-01-PAR_000101LP_TIME_LPM.txt	-34.752	8.946	2021-07-15T12:40:59	382.1	12.0	13.75	0.0	0.21978	0.0	0.8006	0.0					
ensuse001b-027-01-PAR_000101LP_TIME_LPM.txt	-34.752	8.946	2021-07-15T12:40:59	383.3	12.0	10.333	0.083333	0.16517	0.001332	0.68941	0.0					
ensuse001b-027-01-PAR_000101LP_TIME_LPM.txt	-34.752	8.946	2021-07-15T12:40:59	387.2	12.0	12.25	0.0	0.1958	0.0	0.71165	0.0					
ensuse001b-027-01-PAR_000101LP_TIME_LPM.txt	-34.752	8.946	2021-07-15T12:40:59	383.9	12.0	10.167	0.0	0.1625	0.0	0.63382	0.0					
ensuse001b-027-01-PAR_000101LP_TIME_LPM.txt	-34.752	8.946	2021-07-15T12:40:59	388.1	12.0	11.25	0.0	0.17982	0.0	0.60045	0.0					
ensuse001b-027-01-PAR_000101LP_TIME_LPM.txt	-34.752	8.946	2021-07-15T12:40:59	387.2	12.0	13.583	0.25	0.21711	0.003996	0.81172	0.0					
ensuse001b-027-01-PAR_000101LP_TIME_LPM.txt	-34.752	8.946	2021-07-15T12:40:59	391.9	12.0	12.25	0.0	0.1958	0.0	0.72276	0.0					
ensuse001b-027-01-PAR_000101LP_TIME_LPM.txt	-34.752	8.946	2021-07-15T12:40:59	394.0	12.0	13.917	0.0	0.22244	0.0	1.0119	0.0					
ensuse001b-027-01-PAR_000101LP_TIME_LPM.txt	-34.752	8.946	2021-07-15T12:40:59	382.0	12.0	11.333	0.0	0.18115	0.0	0.68941	0.0					
ensuse001b-027-01-PAR_000101LP_TIME_LPM.txt	-34.752	8.946	2021-07-15T12:40:59	340.5	12.0	11.167	0.083333	0.17849	0.001332	0.71165	0.0					
ensuse001b-027-01-PAR_000101LP_TIME_LPM.txt	-34.752	8.946	2021-07-15T12:40:59	185.8	12.0	12.417	0.0	0.19847	0.0	0.84509	0.0					
ensuse001b-027-01-PAR_000101LP_TIME_LPM.txt	-34.752	8.946	2021-07-15T12:40:59	263.8	12.0	13.25	0.083333	0.21179	0.001332	0.81173	0.0					
ensuse001b-027-01-PAR_000101LP_TIME_LPM.txt	-34.752	8.946	2021-07-15T12:40:59	296.7	12.0	11.417	0.25	0.18248	0.003996	0.81172	0.0					
ensuse001b-027-01-PAR_000101LP_TIME_LPM.txt	-34.752	8.946	2021-07-15T12:40:59	296.7	12.0	10.5	0.41667	0.16783	0.0066601	0.60046	0.0					
ensuse001b-027-01-PAR_000101LP_TIME_LPM.txt	-34.752	8.946	2021-07-15T12:40:59	296.7	12.0	13.25	0.41667	0.21179	0.00666	0.95627	0.0					
ensuse001b-027-01-PAR_000101LP_TIME_LPM.txt	-34.752	8.946	2021-07-15T12:40:59	296.7	12.0	11.5	0.25	0.18382	0.003996	0.84509	0.0					
ensuse001b-027-01-PAR_000101LP_TIME_LPM.txt	-34.752	8.946	2021-07-15T12:40:59	296.7	12.0	12.833	0.083333	0.20513	0.001332	0.76724	0.0					
ensuse001b-027-01-PAR_000101LP_TIME_LPM.txt	-34.752	8.946	2021-07-15T12:40:59	296.7	12.0	14.583	0.0	0.2331	0.0	0.81172	0.0					
ensuse001b-027-01-PAR_000101LP_TIME_LPM.txt	-34.752	8.946	2021-07-15T12:40:59	296.7	12.0	12.75	0.33333	0.20379	0.005328	0.83396	0.0					
ensuse001b-027-01-PAR_000101LP_TIME_LPM.txt	-34.752	8.946	2021-07-15T12:40:59	296.7	12.0	13.167	0.083333	0.21045	0.001332	0.88955	0.0					
ensuse001b-027-01-PAR_000101LP_TIME_LPM.txt	-34.752	8.946	2021-07-15T12:40:59	296.7	12.0	10.583	0.083333	0.16916	0.001332	0.64493	0.0					
ensuse001b-027-01-PAR_000101LP_TIME_LPM.txt	-34.752	8.946	2021-07-15T12:40:59	296.7	12.0	10.75	0.0	0.17183	0.0	0.70053	0.0					
ensuse001b-027-01-PAR_000101LP_TIME_LPM.txt	-34.752	8.946	2021-07-15T12:40:59	296.7	12.0	13.583	0.083333	0.21712	0.001332	0.98964	0.0					
ensuse001b-027-01-PAR_000101LP_TIME_LPM.txt	-34.752	8.946	2021-07-15T12:40:59	296.7	12.0	12.833	0.0	0.20513	0.0	0.84508	0.0					
ensuse001b-027-01-PAR_000101LP_TIME_LPM.txt	-34.752	8.946	2021-07-15T12:40:59	296.7	12.0	10.917	0.0	0.17449	0.0	0.64493	0.0					
ensuse001b-027-01-PAR_000101LP_TIME_LPM.txt	-34.752	8.946	2021-07-15T12:40:59	296.7	12.0	12.25	0.0	0.1958	0.0	0.70053	0.0					
ensuse001b-027-01-PAR_000101LP_TIME_LPM.txt	-34.752	8.946	2021-07-15T12:40:59	296.7	12.0	11.417	0.0	0.18248	0.0	0.60045	0.0					
ensuse001b-027-01-PAR_000101LP_TIME_LPM.txt	-34.752	8.946	2021-07-15T12:40:59	296.7	12.0	11.0	0.0	0.17582	0.0	0.67828	0.0					
ensuse001b-027-01-PAR_000101LP_TIME_LPM.txt	-34.752	8.946	2021-07-15T12:40:59	296.7	12.0	12.333	0.083333	0.19713	0.001332	0.67828	0.0					
ensuse001b-027-01-PAR_000101LP_TIME_LPM.txt	-34.752	8.946	2021-07-15T12:40:59	296.7	12.0	11.583	0.0	0.18515	0.0	0.86731	0.0					
ensuse001b-027-01-PAR_000101LP_TIME_LPM.txt	-34.752	8.946	2021-07-15T12:40:59	296.7	12.0	11.167	0.083333	0.17849	0.001332	0.56709	0.0					
ensuse001b-027-01-PAR_000101LP_TIME_LPM.txt	-34.752	8.946	2021-07-15T12:40:59	296.7	12.0	11.083	0.083333	0.17715	0.001332	0.71164	0.0					
ensuse001b-027-01-PAR_000101LP_TIME_LPM.txt	-34.752	8.946	2021-07-15T12:40:59	296.7	12.0	12.167	0.083333	0.19447	0.001332	0.72277	0.0					
ensuse001b-027-01-PAR_000101LP_TIME_LPM.txt	-34.752	8.946	2021-07-15T12:40:59	296.7	12.0	11.333	0.5	0.18115	0.007992	0.77836	0.0					
ensuse001b-027-01-PAR_000101LP_TIME_LPM.txt	-34.752	8.946	2021-07-15T12:40:59	296.7	12.0	9.75	0.41667	0.15584	0.00666	0.71164	0.0					
ensuse001b-027-01-PAR_000101LP_TIME_LPM.txt	-34.752	8.946	2021-07-15T12:40:59	296.7	12.0	11.833	0.16667	0.18914	0.002664	0.74501	0.0					
ensuse001b-027-01-PAR_000101LP_TIME_LPM.txt	-34.752	8.946	2021-07-15T12:40:59	296.7	12.0	11.75	0.33334	0.18781	0.005328	0.86733	0.0					
ensuse001b-027-01-PAR_000101LP_TIME_LPM.txt	-34.752	8.946	2021-07-15T12:40:59	296.7	12.0	7.9167	0.0	0.12654	0.0	0.42254	0.0					
ensuse001b-027-01-PAR_000101LP_TIME_LPM.txt	-34.752	8.946	2021-07-15T12:40:59	296.7	12.0	10.75	0.5	0.17183	0.007992	0.80061	0.0					
ensuse001b-027-01-PAR_000101LP_TIME_LPM.txt	-34.752	8.946	2021-07-15T12:40:59	296.7	12.0	10.417	0.083333	0.1665	0.001332	0.58933	0.0					
ensuse001b-027-01-PAR_000101LP_TIME_LPM.txt	-34.752	8.946	2021-07-15T12:40:59	296.7	12.0	9.5	0.41667	0.15185	0.00666	0.65605	0.0					
ensuse001b-027-01-PAR_000101LP_TIME_LPM.txt	-34.752	8.946	2021-07-15T12:40:59	296.7	12.0	11.417	0.083333	0.18248	0.001332	0.67829	0.0					
ensuse001b-027-01-PAR_000101LP_TIME_LPM.txt	-34.752	8.946	2021-07-15T12:40:59	296.7	12.0	12.0	0.0	0.19181	0.0	0.71165	0.0					
ensuse001b-027-01-PAR_000101LP_TIME_LPM.txt	-34.752	8.946	2021-07-15T12:40:59	296.7	12.0	12.583	0.083333	0.20113	0.001332	0.77836	0.0					
ensuse001b-027-01-PAR_000101LP_TIME_LPM.txt	-34.752	8.946	2021-07-15T12:40:59	296.7	12.0	15.0	0.083333	0.23976	0.001332	0.94515	0.0					
ensuse001b-027-01-PAR_000101LP_TIME_LPM.txt	-34.752	8.946	2021-07-15T12:40:59	296.7	12.0	9.8334	0.083333	0.15718	0.001332	0.75613	0.0					
ensuse001b-027-02-ASC_000101LP_DEPTH_LPM.txt	-34.788	8.735	2021-07-20T00:48:00	2.5	15.0	44.534	0.13333	0.71182	0.0021312	3.407	2.5202	16.69245	35.550846	237.4653	0.26645	0.0008412525
ensuse001b-027-02-ASC_000101LP_DEPTH_LPM.txt	-34.788	8.735	2021-07-20T00:48:00	12.5	16.8	44.941	0.29762	0.71834	0.0047572	3.2724	2.8727	16.706553	35.551	237.47316	0.26645	0.00078639435
ensuse001b-027-02-ASC_000101LP_DEPTH_LPM.txt	-34.788	8.735	2021-07-20T00:48:00	17.5	14.4	40.694	0.0	0.65045	0.0	3.132	2.2282	16.705349	35.551	237.4602	0.26645	0.0007929034
ensuse001b-027-02-ASC_000101LP_DEPTH_LPM.txt	-34.788	8.735	2021-07-20T00:48:00	22.5	16.2	45.185	0.24691	0.72224	0.0039466	3.2535	2.5998	16.703455	35.551	237.45447	0.26645	0.0008368647
ensuse001b-027-02-ASC_000101LP_DEPTH_LPM.txt	-34.788	8.735	2021-07-20T00:48:00	27.5	16.2	44.63	0.12346	0.71336	0.0019734	3.3029	2.6286	16.70322	35.550217	237.41632	0.26645	0.0007947633
ensuse001b-027-02-ASC_000101LP_DEPTH_LPM.txt	-34.788	8.735	2021-07-20T00:48:00	32.5	18.0	43.555	0.0	0.69618	0.0	3.0467	2.3482	16.703985	35.551	237.42963	0.26645	0.00081987167
ensuse001b-027-02-ASC_000101LP_DEPTH_LPM.txt	-34.788	8.735	2021-07-20T00:48:00	37.5	20.4	41.127	0.29412	0.65738	0.0047012	3.1527	2.5286	16.707	35.551	237.38698	0.26645	0.00082675554
ensuse001b-027-02-ASC_000101LP_DEPTH_LPM.txt	-34.788	8.735	2021-07-20T00:48:00	42.5	20.4	43.187	0.19608	0.69029	0.0031341	3.2377	2.587	16.706903	35.551	237.3671	0.26645	0.0008291736
ensuse001b-027-02-ASC_000101LP_DEPTH_LPM.txt	-34.788	8.735	2021-07-20T00:48:00	47.5	19.8	43.484	0.40404	0.69505	0.0064582	3.2684	2.878	16.707165	35.551	237.39844	0.26645	0.00082917383
ensuse001b-027-02-ASC_000101LP_DEPTH_LPM.txt	-34.788	8.735	2021-07-20T00:48:00	52.5	21.0	41.381	0.38095	0.66144	0.006089	3.1453	2.7764	16.709433	35.551	237.35242	0.26645	0.00082348357
ensuse001b-027-02-ASC_000101LP_DEPTH_LPM.txt	-34.788	8.735	2021-07-20T00:48:00	57.5	28.2	38.511	0.1773	0.61556	0.002834	2.7255	2.2352	16.709314	35.551	237.27835	0.26645	0.00083352806
ensuse001b-027-02-ASC_000101LP_DEPTH_LPM.txt	-34.788	8.735	2021-07-20T00:48:00	62.5	49.8	41.164	0.3012	0.65797	0.0048144	3.0331	2.6105	16.708492	35.551	237.206	0.26645	0.0008332054
ensuse001b-027-02-ASC_000101LP_DEPTH_LPM.txt	-34.788	8.735	2021-07-20T00:48:00	67.5	32.4	40.309	0.12346	0.6443	0.0019733	2.9899	2.3488	16.712763	35.551	237.09799	0.26645	0.0008084529
ensuse001b-027-02-ASC_000101LP_DEPTH_LPM.txt	-34.788	8.735	2021-07-20T00:48:00	72.5	31.8	39.464	0.22013	0.6308	0.0035185	2.9078	2.4338	16.715368	35.551	236.9209	0.26175717	0.0008153634
ensuse001b-027-02-ASC_000101LP_DEPTH_LPM.txt	-34.788	8.735	2021-07-20T00:48:00	77.5	33.0	40.909	0.21212	0.65389	0.0033905	3.0043	2.5218	16.719429	35.551	236.71849	0.2510389	0.0008144066
ensuse001b-027-02-ASC_000101LP_DEPTH_LPM.txt	-34.788	8.735	2021-07-20T00:48:00	82.5	25.2	41.031	0.27778	0.65584	0.0044401	3.0128	2.5897	16.723818	35.551	236.54494	0.24455	0.00084127585
ensuse001b-027-02-ASC_000101LP_DEPTH_LPM.txt	-34.788	8.735	2021-07-20T00:48:00	87.5	40.2	42.413	0.32339	0.67792	0.005169	3.1433	2.8468	16.724895	35.551258	236.36493	0.25075498	0.0008279777
ensuse001b-027-02-ASC_000101LP_DEPTH_LPM.txt	-34.788	8.735	2021-07-20T00:48:00	97.5	32.4	41.698	0.24692	0.66649	0.0039467	2.9899	2.6175	16.726267	35.551	235.92131	0.2545875	0.0008432927
ensuse001b-027-02-ASC_000101LP_DEPTH_LPM.txt	-34.788	8.735	2021-07-20T00:48:00	107.5	16.8	41.845	0.11905	0.66885	0.0019029	3.0579	2.4951	16.72861	35.551	235.2279	0.24667916	0.00084127986
ensuse001b-027-02-ASC_000101LP_DEPTH_LPM.txt	-34.788	8.735	2021-07-20T00:48:00	117.5	16.8	43.989	0.17857	0.70311	0.0028543	3.4073	2.7193	16.72773	35.551	233.85722	0.2527625	0.0009107948
ensuse001b-027-02-ASC_000101LP_DEPTH_LPM.txt	-34.788	8.735	2021-07-20T00:48:00	127.5	19.2	42.031	0.36458	0.67182	0.0058275	2.9884	2.7249	16.724623	35.551	229.5239	0.25164488	0.0008420159
ensuse001b-027-02-ASC_000101LP_DEPTH_LPM.txt	-34.788	8.735	2021-07-20T00:48:00	137.5	22.8	42.193	0.2193	0.67441	0.0035053	3.2715	2.6474	16.684772	35.53974	212.26497	0.2479914	0.00092624547
ensuse001b-027-02-ASC_000101LP_DEPTH_LPM.txt	-34.788	8.735	2021-07-20T00:48:00	147.5	26.4	33.94	0.1894	0.54249	0.0030273	2.5069	1.5686	13.077171	35.05057	175.02348	0.015275926	0.00038079204
ensuse001b-027-02-ASC_000101LP_DEPTH_LPM.txt	-34.788	8.735	2021-07-20T00:48:00	157.5	21.6	22.13	0.046296	0.35372	0.00073999	1.4455	0.89142	11.919127	34.94587	175.72955	0.009198004	0.00033960858
ensuse001b-027-02-ASC_000101LP_DEPTH_LPM.txt	-34.788	8.735	2021-07-20T00:48:00	167.5	21.6	17.639	0.046296	0.28194	0.00073999	1.217	0.66799	11.32597	34.892254	177.47032	0.00365	0.00032986386
ensuse001b-027-02-ASC_000101LP_DEPTH_LPM.txt	-34.788	8.735	2021-07-20T00:48:00	177.5	24.0	16.833	0.0	0.26906	0.0	1.1286	0.53411	10.7582655	34.84072	180.34091	0.0019182961	0.00035900646
ensuse001b-027-02-ASC_000101LP_DEPTH_LPM.txt	-34.788	8.735	2021-07-20T00:48:00	187.5	22.8	14.693	0.0	0.23485	0.0	0.87785	0.45227	10.407	34.81309	182.29416	0.0	0.00034146712
ensuse001b-027-02-ASC_000101LP_DEPTH_LPM.txt	-34.788	8.735	2021-07-20T00:48:00	197.5	21.6	15.139	0.0	0.24198	0.0	1.0749	0.50134	10.055223	34.774384	182.82835	-0.00365	0.0003326109
ensuse001b-027-02-ASC_000101LP_DEPTH_LPM.txt	-34.788	8.735	2021-07-20T00:48:00	207.5	21.0	14.952	0.047619	0.239	0.00076114	0.91498	0.46283	9.763529	34.74457	183.65738	2.0612845e-10	0.00031617598
ensuse001b-027-02-ASC_000101LP_DEPTH_LPM.txt	-34.788	8.735	2021-07-20T00:48:00	217.5	22.2	13.559	0.045045	0.21672	0.00071999	0.95568	0.44463	9.396348	34.707493	184.96443	-0.00365	0.00030876335
ensuse001b-027-02-ASC_000101LP_DEPTH_LPM.txt	-34.788	8.735	2021-07-20T00:48:00	227.5	22.8	13.991	0.0	0.22363	0.0	0.97734	0.41619	9.127504	34.67976	186.17232	-0.0055425926	0.00033115392
ensuse001b-027-02-ASC_000101LP_DEPTH_LPM.txt	-34.788	8.735	2021-07-20T00:48:00	237.5	22.8	14.825	0.087719	0.23695	0.0014021	0.94808	0.44295	8.760667	34.64637	188.01566	0.0014701457	0.00032714682
ensuse001b-027-02-ASC_000101LP_DEPTH_LPM.txt	-34.788	8.735	2021-07-20T00:48:00	247.5	21.6	15.0	0.046296	0.23976	0.00073999	0.8772	0.43276	8.590499	34.62545	188.90414	0.0	0.00034083365
ensuse001b-027-02-ASC_000101LP_DEPTH_LPM.txt	-34.788	8.735	2021-07-20T00:48:00	257.5	21.6	14.722	0.046296	0.23532	0.00073999	1.0316	0.43221	8.3823	34.604195	190.03018	-0.00040555556	0.00035088917
ensuse001b-027-02-ASC_000101LP_DEPTH_LPM.txt	-34.788	8.735	2021-07-20T00:48:00	267.5	21.0	12.952	0.047619	0.20703	0.00076114	0.90862	0.37511	8.047689	34.57162	191.48613	-0.00365	0.00036499003
ensuse001b-027-02-ASC_000101LP_DEPTH_LPM.txt	-34.788	8.735	2021-07-20T00:48:00	277.5	21.0	14.524	0.095238	0.23215	0.0015223	0.95946	0.45833	7.839242	34.549423	193.03386	-0.0020277917	0.00035560163
ensuse001b-027-02-ASC_000101LP_DEPTH_LPM.txt	-34.788	8.735	2021-07-20T00:48:00	287.5	21.6	14.861	0.046296	0.23754	0.00073999	0.91427	0.38429	7.478809	34.51449	195.52574	-0.00365	0.0003927592
ensuse001b-027-02-ASC_000101LP_DEPTH_LPM.txt	-34.788	8.735	2021-07-20T00:48:00	297.5	21.6	13.009	0.046296	0.20794	0.00073999	0.84632	0.34438	7.2179303	34.491024	197.30986	0.0	0.00039107338
ensuse001b-027-02-ASC_000101LP_DEPTH_LPM.txt	-34.788	8.735	2021-07-20T00:48:00	307.5	21.6	11.898	0.0	0.19018	0.0	0.8216	0.30682	7.0212393	34.47257	199.09445	-0.001331179	0.00039425236
ensuse001b-027-02-ASC_000101LP_DEPTH_LPM.txt	-34.788	8.735	2021-07-20T00:48:00	317.5	25.2	13.056	0.0	0.20868	0.0	0.87368	0.32648	6.795465	34.45302	200.74722	-0.00365	0.00040933272
ensuse001b-027-02-ASC_000101LP_DEPTH_LPM.txt	-34.788	8.735	2021-07-20T00:48:00	327.5	24.0	10.708	0.041667	0.17116	0.000666	0.73945	0.28495	6.67832	34.44117	201.79433	-0.006517862	0.00038065432
ensuse001b-027-02-ASC_000101LP_DEPTH_LPM.txt	-34.788	8.735	2021-07-20T00:48:00	337.5	23.4	12.265	0.0	0.19604	0.0	0.78121	0.29098	6.539629	34.429874	203.26398	0.0031407052	0.00038422013
ensuse001b-027-02-ASC_000101LP_DEPTH_LPM.txt	-34.788	8.735	2021-07-20T00:48:00	347.5	22.2	12.252	0.045045	0.19584	0.00071999	0.72127	0.31264	6.40527	34.418144	204.45444	-0.0033722783	0.00045621273
ensuse001b-027-02-ASC_000101LP_DEPTH_LPM.txt	-34.788	8.735	2021-07-20T00:48:00	357.5	21.6	11.481	0.092593	0.18352	0.00148	0.72894	0.33249	6.301051	34.409527	205.44147	0.0005763158	0.00043725807
ensuse001b-027-02-ASC_000101LP_DEPTH_LPM.txt	-34.788	8.735	2021-07-20T00:48:00	367.5	20.4	12.01	0.0	0.19197	0.0	0.81762	0.28385	6.171321	34.398	206.71225	0.0013922709	0.00040133938
ensuse001b-027-02-ASC_000101LP_DEPTH_LPM.txt	-34.788	8.735	2021-07-20T00:48:00	377.5	21.0	12.048	0.0	0.19257	0.0	0.71801	0.28789	5.9896116	34.38478	208.02106	-0.0064520244	0.00041464742
ensuse001b-027-02-ASC_000101LP_DEPTH_LPM.txt	-34.788	8.735	2021-07-20T00:48:00	387.5	19.8	14.242	0.050505	0.22765	0.00080727	0.83566	0.3553	5.925082	34.379948	208.48378	-0.00365	0.00039305832
ensuse001b-027-02-ASC_000101LP_DEPTH_LPM.txt	-34.788	8.735	2021-07-20T00:48:00	397.5	21.6	12.778	0.0	0.20424	0.0	0.87103	0.36193	5.8712244	34.37516	209.14618	-0.00365	0.00039474724
ensuse001b-027-02-ASC_000101LP_DEPTH_LPM.txt	-34.788	8.735	2021-07-20T00:48:00	407.5	24.6	13.618	0.0	0.21767	0.0	0.87328	0.29729	5.7630444	34.36787	210.14014	-0.00365	0.0004079791
ensuse001b-027-02-ASC_000101LP_DEPTH_LPM.txt	-34.788	8.735	2021-07-20T00:48:00	417.5	23.4	13.333	0.12821	0.21312	0.0020492	0.91237	0.38603	5.648733	34.35961	211.12698	-0.0012023478	0.00039558267
ensuse001b-027-02-ASC_000101LP_DEPTH_LPM.txt	-34.788	8.735	2021-07-20T00:48:00	427.5	22.8	13.333	0.04386	0.21312	0.00070105	0.82519	0.35294	5.5571723	34.353447	212.00499	0.00309177	0.00040567722
ensuse001b-027-02-ASC_000101LP_DEPTH_LPM.txt	-34.788	8.735	2021-07-20T00:48:00	437.5	23.4	14.701	0.08547	0.23498	0.0013661	0.98079	0.36321	5.4685597	34.347992	213.0013	-0.0072999997	0.00038320967
ensuse001b-027-02-ASC_000101LP_DEPTH_LPM.txt	-34.788	8.735	2021-07-20T00:48:00	447.5	22.2	15.811	0.0	0.25272	0.0	0.99775	0.37102	5.409482	34.34397	213.25488	-0.00365	0.00039205342
ensuse001b-027-02-ASC_000101LP_DEPTH_LPM.txt	-34.788	8.735	2021-07-20T00:48:00	457.5	21.6	16.389	0.046296	0.26196	0.00073999	1.0996	0.38607	5.349334	34.340202	213.1627	-0.0044349474	0.00037093527
ensuse001b-027-02-ASC_000101LP_DEPTH_LPM.txt	-34.788	8.735	2021-07-20T00:48:00	467.5	21.6	16.389	0.046296	0.26196	0.00073999	0.95133	0.36385	5.265417	34.33775	212.9377	-0.0073	0.00037079715
ensuse001b-027-02-ASC_000101LP_DEPTH_LPM.txt	-34.788	8.735	2021-07-20T00:48:00	477.5	21.6	16.852	0.0	0.26936	0.0	1.0131	0.33613	5.195915	34.336258	212.96004	-0.0059409565	0.0003661773
ensuse001b-027-02-ASC_000101LP_DEPTH_LPM.txt	-34.788	8.735	2021-07-20T00:48:00	487.5	21.6	19.444	0.046296	0.3108	0.00073999	1.2787	0.42659	5.121067	34.333305	213.0677	-0.0020747345	0.0003480363
ensuse001b-027-02-ASC_000101LP_DEPTH_LPM.txt	-34.788	8.735	2021-07-20T00:48:00	497.5	21.6	20.278	0.046296	0.32412	0.00073999	1.3158	0.56269	5.0581427	34.33053	212.69345	-0.0018053752	0.00035809964
ensuse001b-027-02-ASC_000101LP_DEPTH_LPM.txt	-34.788	8.735	2021-07-20T00:48:00	512.5	24.6	16.911	0.0	0.2703	0.0	1.2421	0.37654	4.929142	34.330513	211.4566	-0.00365	0.00033310318
ensuse001b-027-02-ASC_000101LP_DEPTH_LPM.txt	-34.788	8.735	2021-07-20T00:48:00	532.5	27.6	21.703	0.036232	0.3469	0.00057913	1.489	0.49807	4.8630815	34.33276	210.58861	-0.0044957413	0.0003273473
ensuse001b-027-02-ASC_000101LP_DEPTH_LPM.txt	-34.788	8.735	2021-07-20T00:48:00	552.5	27.6	20.326	0.0	0.32489	0.0	1.3682	0.44032	4.7475257	34.33124	209.54527	-0.005143174	0.00035012522
ensuse001b-027-02-ASC_000101LP_DEPTH_LPM.txt	-34.788	8.735	2021-07-20T00:48:00	572.5	25.2	19.603	0.0	0.31334	0.0	1.2973	0.40173	4.6667724	34.333733	208.01028	-0.00365	0.00033928017
ensuse001b-027-02-ASC_000101LP_DEPTH_LPM.txt	-34.788	8.735	2021-07-20T00:48:00	592.5	24.0	18.583	0.083334	0.29703	0.001332	1.3844	0.53566	4.599933	34.337467	205.98343	-0.0028020218	0.00033702236
ensuse001b-027-02-ASC_000101LP_DEPTH_LPM.txt	-34.788	8.735	2021-07-20T00:48:00	612.5	24.0	19.792	0.083333	0.31635	0.001332	1.4289	0.44937	4.524525	34.345474	203.63898	-0.00365	0.00034867864
ensuse001b-027-02-ASC_000101LP_DEPTH_LPM.txt	-34.788	8.735	2021-07-20T00:48:00	632.5	24.0	20.208	0.041667	0.32301	0.000666	1.4733	0.43197	4.4564824	34.351738	202.33589	-0.002875764	0.0003305019
