date_num,x_centroid,y_centroid,Rmax,Rout,x_argo,y_argo,dist_argo_km,
738329.000,10.884,-33.838,80.390,139.040,NaN,NaN,NaN
738330.000,10.817,-33.817,97.653,139.831,10.619,-34.210,47.231
738331.000,10.704,-33.913,88.872,139.693,NaN,NaN,NaN
738332.000,10.648,-33.930,96.107,139.307,NaN,NaN,NaN
738333.000,10.540,-34.032,83.855,137.626,10.136,-34.221,42.711
738334.000,10.465,-34.060,87.635,137.639,NaN,NaN,NaN
738335.000,10.430,-34.070,93.718,136.723,NaN,NaN,NaN
738336.000,10.388,-34.091,92.881,140.108,10.002,-34.441,52.694
738337.000,10.264,-34.175,80.759,137.685,NaN,NaN,NaN
738338.000,10.214,-34.210,79.414,138.023,NaN,NaN,NaN
738339.000,10.164,-34.238,78.236,136.547,9.894,-34.241,24.846
738340.000,10.137,-34.267,80.739,136.887,NaN,NaN,NaN
738341.000,10.099,-34.283,72.960,133.961,NaN,NaN,NaN
738342.000,10.031,-34.311,69.004,130.793,9.868,-34.300,15.024
738343.000,10.039,-34.297,86.842,129.432,NaN,NaN,NaN
738344.000,10.015,-34.310,94.050,128.667,NaN,NaN,NaN
738345.000,9.907,-34.444,71.140,123.365,9.824,-34.423,8.049
738346.000,9.872,-34.460,71.693,122.119,NaN,NaN,NaN
738347.000,9.829,-34.472,72.044,122.454,NaN,NaN,NaN
738348.000,9.792,-34.466,70.006,123.070,9.665,-34.688,27.260
738349.000,9.809,-34.422,84.101,125.025,NaN,NaN,NaN
738350.000,9.771,-34.428,84.877,129.774,NaN,NaN,NaN
738351.000,9.643,-34.513,74.380,89.210,8.946,-34.752,69.115
738352.000,9.578,-34.527,78.775,88.535,NaN,NaN,NaN
738353.000,9.480,-34.589,68.287,92.276,NaN,NaN,NaN
738354.000,9.422,-34.603,70.663,93.338,8.735,-34.788,66.172
738355.000,9.240,-34.667,63.464,94.505,NaN,NaN,NaN
738356.000,9.154,-34.683,67.585,94.786,NaN,NaN,NaN
738357.000,9.016,-34.707,63.390,95.864,8.763,-34.817,26.202
738358.000,8.920,-34.720,68.368,96.263,NaN,NaN,NaN
738359.000,8.842,-34.731,76.137,98.680,NaN,NaN,NaN
738360.000,8.761,-34.739,75.949,100.781,8.272,-34.743,44.781
738361.000,8.648,-34.751,70.353,103.994,NaN,NaN,NaN
738362.000,8.560,-34.760,69.722,102.253,NaN,NaN,NaN
738363.000,8.491,-34.763,76.831,105.830,8.024,-34.890,45.064
738364.000,8.424,-34.786,65.995,107.592,NaN,NaN,NaN
738365.000,8.353,-34.803,70.742,108.669,NaN,NaN,NaN
738366.000,8.286,-34.818,72.025,113.805,8.405,-34.802,10.986
738367.000,8.231,-34.830,66.698,105.500,NaN,NaN,NaN
738368.000,8.171,-34.863,68.774,99.971,NaN,NaN,NaN
738369.000,8.123,-34.885,66.304,110.382,8.292,-34.913,15.784
738370.000,8.059,-34.900,67.243,104.798,NaN,NaN,NaN
738371.000,7.966,-34.926,74.993,97.105,NaN,NaN,NaN
738372.000,7.902,-34.946,70.421,92.693,7.870,-35.227,31.378
738373.000,7.851,-34.961,66.072,89.241,NaN,NaN,NaN
738374.000,7.740,-35.001,72.328,84.429,NaN,NaN,NaN
738375.000,7.643,-35.025,73.630,78.880,7.594,-35.232,23.373
738376.000,7.587,-35.050,71.286,76.183,NaN,NaN,NaN
738377.000,7.506,-35.070,69.643,73.049,NaN,NaN,NaN
738378.000,7.443,-35.091,64.537,68.699,6.829,-35.266,59.228
738379.000,6.863,-34.864,118.177,135.492,NaN,NaN,NaN
738380.000,6.809,-35.106,36.001,51.805,NaN,NaN,NaN
738381.000,6.754,-34.914,109.542,113.010,6.604,-35.559,72.863
738382.000,6.673,-35.099,41.370,98.460,NaN,NaN,NaN
738383.000,6.526,-35.093,43.819,93.463,NaN,NaN,NaN
738384.000,6.508,-35.105,44.608,88.421,6.080,-34.892,45.676
738385.000,6.490,-35.116,45.776,90.837,NaN,NaN,NaN
738386.000,6.422,-35.117,53.425,93.865,NaN,NaN,NaN
738387.000,6.392,-35.127,54.477,94.672,6.348,-35.316,21.339
738388.000,6.377,-35.141,54.936,95.559,NaN,NaN,NaN
738389.000,6.347,-35.158,52.870,96.144,NaN,NaN,NaN
738390.000,6.327,-35.176,51.100,97.416,6.255,-35.189,6.666
738391.000,6.322,-35.195,53.163,80.565,NaN,NaN,NaN
738392.000,6.328,-35.233,54.545,74.417,NaN,NaN,NaN
738393.000,6.327,-35.270,53.626,71.029,6.306,-35.408,15.390
738394.000,6.349,-35.317,54.947,64.465,NaN,NaN,NaN
738395.000,6.358,-35.367,53.844,60.070,NaN,NaN,NaN
738396.000,6.409,-35.435,46.816,55.001,6.812,-35.263,41.330
738397.000,6.589,-35.559,58.917,58.917,NaN,NaN,NaN
738398.000,6.662,-35.592,53.362,58.681,NaN,NaN,NaN
738399.000,6.724,-35.595,55.902,59.676,6.606,-35.512,14.127
738400.000,6.735,-35.592,56.114,60.892,NaN,NaN,NaN
738401.000,6.859,-35.617,54.310,55.704,NaN,NaN,NaN
738402.000,6.939,-35.585,42.087,53.018,7.419,-35.441,46.381
738403.000,6.953,-35.574,43.949,53.374,NaN,NaN,NaN
738404.000,6.988,-35.576,50.760,55.177,NaN,NaN,NaN
738405.000,7.025,-35.527,45.942,55.659,7.119,-35.417,14.823
738406.000,7.113,-35.516,48.800,54.666,NaN,NaN,NaN
738407.000,7.009,-35.485,41.084,60.113,NaN,NaN,NaN
738408.000,7.143,-35.416,46.804,64.338,7.696,-35.063,63.742
738409.000,7.423,-35.419,53.760,58.904,NaN,NaN,NaN
738410.000,7.157,-35.463,51.598,64.124,NaN,NaN,NaN
738411.000,7.502,-35.385,51.721,67.656,7.560,-35.529,16.811
738412.000,7.510,-35.384,53.202,69.792,NaN,NaN,NaN
738413.000,7.536,-35.378,54.228,70.412,NaN,NaN,NaN
738414.000,7.583,-35.419,65.138,70.419,7.971,-35.139,47.053
738415.000,7.633,-35.395,52.493,71.852,NaN,NaN,NaN
738416.000,7.639,-35.422,60.410,74.166,NaN,NaN,NaN
738417.000,7.663,-35.442,66.964,73.552,7.997,-35.746,45.381
738418.000,7.718,-35.472,59.792,71.361,NaN,NaN,NaN
738419.000,7.800,-35.506,55.092,67.714,NaN,NaN,NaN
738420.000,7.850,-35.547,53.230,63.571,8.311,-35.633,42.854
738421.000,7.870,-35.579,52.034,62.645,NaN,NaN,NaN
738422.000,7.914,-35.655,42.583,46.284,NaN,NaN,NaN
738423.000,7.920,-35.733,41.822,53.572,8.405,-36.126,61.784
738424.000,7.949,-35.788,41.586,41.586,NaN,NaN,NaN
738425.000,8.009,-35.804,37.329,40.774,NaN,NaN,NaN
738426.000,8.101,-35.838,30.001,32.587,8.724,-36.210,69.716
